basin,resource,date,Observed,Simulated
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1980,1902.258065,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1980,732.2666667,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1980,364.8064516,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1981,403.7741935,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1981,1508.5,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1981,728.9677419,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1981,865.7,994.2685469
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1981,1314.193548,1239.723908
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1981,2236.666667,2254.427517
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1981,3337.741935,2433.140185
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1981,1898.387097,1801.736274
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1981,960.9333333,993.9546137
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1981,471.6129032,1119.368158
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1981,180.2333333,370.7163752
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1981,24.64516129,168.0856256
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1982,1121.903226,211.2315192
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1982,3426.071429,948.7771856
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1982,1894.032258,1030.296408
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1982,1746.5,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1982,3530.322581,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1982,4407.666667,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1982,4465.806452,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1982,4198.387097,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1982,2434.5,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1982,1720.032258,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1982,670.6,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1982,163.3548387,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1983,321.8387097,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1983,299,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1983,37.32258065,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1983,594.4666667,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1983,893.2580645,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1983,2857.333333,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1983,3844.193548,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1983,2873.870968,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1983,2158.666667,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1983,1163.483871,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1983,858.1333333,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1983,0,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1984,0,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1984,3037.413793,1559.058507
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1984,1811.935484,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1984,1404,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1984,2100,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1984,3666.666667,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1984,3806.451613,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1984,2710.967742,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1984,1741.333333,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1984,1295.483871,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1984,381.0666667,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1984,0,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1985,2.419354839,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1985,2022.785714,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1985,1300.870968,1266.792681
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1985,1366.133333,994.2685469
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1985,1705.806452,1239.723908
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1985,2518,2254.427517
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1985,2288.387097,2433.140185
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1985,1458.870968,1801.736274
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1985,972.9,993.9546137
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1985,844.9677419,1119.368158
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1985,167.2333333,347.7564129
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1985,18.41935484,168.0856256
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1986,177.9032258,211.2315192
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1986,1310.607143,948.7771856
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1986,905.7741935,1030.296408
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1986,2045.333333,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1986,3288.387097,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1986,4282.666667,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1986,4081.290323,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1986,3396.774194,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1986,2791,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1986,1282.16129,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1986,619.2666667,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1986,414.0967742,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1987,300.0967742,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1987,1265.392857,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1987,490.8064516,1448.982682
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1987,1125.933333,539.5847281
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1987,883.7096774,670.024298
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1987,1505.7,1489.604649
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1987,1878.709677,1712.597309
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1987,1462.548387,1143.718073
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1987,974,184.8515684
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1987,740.7741935,237.9812617
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1987,63,225.2610593
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1987,55.67741935,81.06792926
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1988,178.3548387,126.2275488
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1988,1773.655172,582.4863481
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1988,760.3870968,464.3338859
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1988,399.1333333,539.5847281
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1988,849.9677419,670.024298
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1988,1787,1489.604649
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1988,2259.354839,1712.597309
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1988,1236.225806,1291.469137
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1988,727.7666667,734.1039349
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1988,472.516129,664.6566025
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1988,96.53333333,225.2610593
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1988,0,81.06792926
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1989,0,126.2275488
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1989,444.7142857,575.9855663
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1989,593.483871,464.3338859
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1989,1236.066667,539.5847281
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1989,1010.193548,670.024298
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1989,2123,1489.604649
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1989,2956.774194,1712.597309
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1989,1534.612903,1291.469137
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1989,758.3666667,734.1039349
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1989,598.6129032,664.6566025
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1989,375.9,225.2610593
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1989,77.16129032,81.06792926
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1990,33.09677419,126.2275488
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1990,256.4285714,575.9855663
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1990,544.0322581,464.3338859
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1990,598.6333333,539.5847281
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1990,654.0322581,670.024298
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1990,963.5666667,1489.604649
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1990,1559.677419,1712.597309
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1990,1549.903226,1291.469137
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1990,852.0333333,734.1039349
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1990,589.0322581,664.6566025
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1990,172.9,225.2610593
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1990,0,81.06792926
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1991,0,126.2275488
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1991,340.2142857,558.2130713
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1991,5.129032258,464.3338859
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1991,297.2,539.5847281
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1991,1129.741935,670.024298
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1991,2157.333333,1489.604649
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1991,2952.580645,1712.597309
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1991,2020.967742,1291.469137
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1991,1075.6,734.1039349
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1991,847.516129,664.6566025
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1991,194.6666667,225.2610593
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1991,0,81.06792926
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1992,86.03225806,126.2275488
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1992,210.6206897,582.4863481
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1992,190.0322581,464.3338859
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1992,682.6666667,539.5847281
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1992,1254.83871,670.024298
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1992,2618.666667,1489.604649
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1992,1751.612903,1712.597309
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1992,1683.870968,1291.469137
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1992,836.3,734.1039349
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1992,553.3548387,664.6566025
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1992,65.2,225.2610593
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1992,0,81.06792926
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1993,193.2580645,126.2275488
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1993,1158.071429,575.9855663
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1993,2910.322581,464.3338859
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1993,3898.666667,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1993,4238.064516,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1993,4529.333333,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1993,4904.83871,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1993,3973.870968,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1993,1752.333333,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1993,1137.548387,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1993,401.3666667,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1993,136.9677419,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1994,247.9677419,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1994,306.8214286,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1994,442.1612903,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1994,660.5666667,539.5847281
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1994,652.483871,670.024298
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1994,2238,1489.604649
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1994,2420.967742,1712.597309
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1994,1811.16129,1291.469137
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1994,932.3666667,734.1039349
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1994,396.2580645,664.6566025
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1994,106.1666667,225.2610593
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1994,3.032258065,81.06792926
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1995,114.9677419,126.2275488
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1995,2084.535714,575.9855663
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1995,1938.741935,464.3338859
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1995,1406.366667,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1995,2251.935484,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1995,4220,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1995,4485.806452,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1995,4302.903226,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1995,2728,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1995,1834.193548,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1995,1185.3,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1995,558.0645161,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1996,441.1612903,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1996,1053.758621,1559.058507
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1996,1634.096774,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1996,3469.333333,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1996,3590,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1996,4526.333333,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1996,4318.387097,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1996,3016.451613,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1996,1541.333333,2209.210479
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1996,1032.225806,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1996,164.8333333,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1996,17.38709677,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1997,993.1612903,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1997,26.64285714,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1997,1761.032258,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1997,2726.333333,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1997,2238.709677,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1997,3769.333333,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1997,3811.290323,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1997,2523.225806,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1997,1825,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1997,1776.451613,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1997,623.4666667,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1997,320.516129,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1998,162.6774194,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1998,423.1785714,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1998,150.3870968,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1998,32.2,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1998,452.0645161,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1998,1572.1,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1998,3649.032258,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1998,3245.806452,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1998,2121,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1998,1555.483871,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1998,344.9333333,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1998,926.3225806,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/1999,537.0967742,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/1999,1952.857143,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/1999,985.5806452,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/1999,1167.3,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/1999,2370,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/1999,3389.333333,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/1999,3648.709677,3903.731306
upper_san_joaquin,CVP Friant-Kern Canal,8/1/1999,2682.903226,3351.14926
upper_san_joaquin,CVP Friant-Kern Canal,9/1/1999,1225.266667,2020.587845
upper_san_joaquin,CVP Friant-Kern Canal,10/1/1999,1006.129032,644.592352
upper_san_joaquin,CVP Friant-Kern Canal,11/1/1999,248.1666667,210.7203479
upper_san_joaquin,CVP Friant-Kern Canal,12/1/1999,0,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2000,189.3548387,472.8297857
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2000,98.68965517,1559.058507
upper_san_joaquin,CVP Friant-Kern Canal,3/1/2000,1888.16129,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/2000,1967.7,2001.913062
upper_san_joaquin,CVP Friant-Kern Canal,5/1/2000,4213.870968,2773.277947
upper_san_joaquin,CVP Friant-Kern Canal,6/1/2000,3603.333333,3236.910136
upper_san_joaquin,CVP Friant-Kern Canal,7/1/2000,3408.064516,3310.970561
upper_san_joaquin,CVP Friant-Kern Canal,8/1/2000,2702.903226,2731.705873
upper_san_joaquin,CVP Friant-Kern Canal,9/1/2000,1607.333333,1595.015689
upper_san_joaquin,CVP Friant-Kern Canal,10/1/2000,719.8064516,744.2424562
upper_san_joaquin,CVP Friant-Kern Canal,11/1/2000,272.2,236.0062067
upper_san_joaquin,CVP Friant-Kern Canal,12/1/2000,251.9677419,171.0218521
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2001,203.2580645,171.7590848
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2001,195,784.4440359
upper_san_joaquin,CVP Friant-Kern Canal,3/1/2001,287.2580645,1304.074487
upper_san_joaquin,CVP Friant-Kern Canal,4/1/2001,602.1333333,994.2685469
upper_san_joaquin,CVP Friant-Kern Canal,5/1/2001,2049.16129,1239.723908
upper_san_joaquin,CVP Friant-Kern Canal,6/1/2001,3143,2254.427517
upper_san_joaquin,CVP Friant-Kern Canal,7/1/2001,2675.483871,2433.140185
upper_san_joaquin,CVP Friant-Kern Canal,8/1/2001,1636.129032,1801.736274
upper_san_joaquin,CVP Friant-Kern Canal,9/1/2001,982.8333333,993.9546137
upper_san_joaquin,CVP Friant-Kern Canal,10/1/2001,788.7419355,1119.368158
upper_san_joaquin,CVP Friant-Kern Canal,11/1/2001,137,370.7163752
upper_san_joaquin,CVP Friant-Kern Canal,12/1/2001,96.19354839,168.0856256
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2002,184.2258065,211.2315192
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2002,554.3928571,948.7771856
upper_san_joaquin,CVP Friant-Kern Canal,3/1/2002,472.6129032,1030.296408
upper_san_joaquin,CVP Friant-Kern Canal,4/1/2002,810.2,994.2685469
upper_san_joaquin,CVP Friant-Kern Canal,5/1/2002,1421.258065,1239.723908
upper_san_joaquin,CVP Friant-Kern Canal,6/1/2002,2812,2254.427517
upper_san_joaquin,CVP Friant-Kern Canal,7/1/2002,2764.516129,2433.140185
upper_san_joaquin,CVP Friant-Kern Canal,8/1/2002,1997.741935,1801.736274
upper_san_joaquin,CVP Friant-Kern Canal,9/1/2002,1126,993.9546137
upper_san_joaquin,CVP Friant-Kern Canal,10/1/2002,772.0967742,1119.368158
upper_san_joaquin,CVP Friant-Kern Canal,11/1/2002,91.96666667,370.7163752
upper_san_joaquin,CVP Friant-Kern Canal,12/1/2002,49.19354839,168.0856256
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2003,190.4193548,211.2315192
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2003,454.3928571,936.3870306
upper_san_joaquin,CVP Friant-Kern Canal,3/1/2003,358.5483871,1030.296408
upper_san_joaquin,CVP Friant-Kern Canal,4/1/2003,1283.033333,2001.913062
upper_san_joaquin,CVP Friant-Kern Canal,5/1/2003,3028.064516,2773.277947
upper_san_joaquin,CVP Friant-Kern Canal,6/1/2003,3757.666667,3236.910136
upper_san_joaquin,CVP Friant-Kern Canal,7/1/2003,3338.709677,3310.970561
upper_san_joaquin,CVP Friant-Kern Canal,8/1/2003,2377.419355,2944.933075
upper_san_joaquin,CVP Friant-Kern Canal,9/1/2003,1296.5,1636.858258
upper_san_joaquin,CVP Friant-Kern Canal,10/1/2003,905.8709677,913.7658716
upper_san_joaquin,CVP Friant-Kern Canal,11/1/2003,244.6,239.0121118
upper_san_joaquin,CVP Friant-Kern Canal,12/1/2003,126.0322581,182.4129229
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2004,103.9032258,171.7590848
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2004,349.2413793,1169.388116
upper_san_joaquin,CVP Friant-Kern Canal,3/1/2004,692.0322581,1338.813206
upper_san_joaquin,CVP Friant-Kern Canal,4/1/2004,1159.366667,994.2685469
upper_san_joaquin,CVP Friant-Kern Canal,5/1/2004,1801.290323,1239.723908
upper_san_joaquin,CVP Friant-Kern Canal,6/1/2004,2828.333333,2254.427517
upper_san_joaquin,CVP Friant-Kern Canal,7/1/2004,2422.258065,2433.140185
upper_san_joaquin,CVP Friant-Kern Canal,8/1/2004,1643.225806,1783.737022
upper_san_joaquin,CVP Friant-Kern Canal,9/1/2004,1152,422.4524353
upper_san_joaquin,CVP Friant-Kern Canal,10/1/2004,469.3225806,628.635038
upper_san_joaquin,CVP Friant-Kern Canal,11/1/2004,0,370.7163752
upper_san_joaquin,CVP Friant-Kern Canal,12/1/2004,0,168.0856256
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2005,672.483871,211.2315192
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2005,2612.5,948.7771856
upper_san_joaquin,CVP Friant-Kern Canal,3/1/2005,2449.032258,1030.296408
upper_san_joaquin,CVP Friant-Kern Canal,4/1/2005,3611,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/2005,3820.967742,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/2005,4379.333333,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/2005,4628.709677,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/2005,3901.290323,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/2005,2021.333333,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/2005,926.0645161,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/2005,372.6333333,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/2005,187.5483871,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2006,1239.741935,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2006,1823.214286,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/2006,1262.516129,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/2006,1954.666667,1899.155247
upper_san_joaquin,CVP Friant-Kern Canal,5/1/2006,2106.774194,2468.129498
upper_san_joaquin,CVP Friant-Kern Canal,6/1/2006,3440.333333,3449.788423
upper_san_joaquin,CVP Friant-Kern Canal,7/1/2006,4395.806452,3962.877782
upper_san_joaquin,CVP Friant-Kern Canal,8/1/2006,3611.612903,3583.014617
upper_san_joaquin,CVP Friant-Kern Canal,9/1/2006,2050.333333,2313.806378
upper_san_joaquin,CVP Friant-Kern Canal,10/1/2006,956.9677419,774.6551307
upper_san_joaquin,CVP Friant-Kern Canal,11/1/2006,578.3666667,259.7852654
upper_san_joaquin,CVP Friant-Kern Canal,12/1/2006,431.516129,61.37525846
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2007,790.8709677,481.3379429
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2007,841.4642857,1582.618549
upper_san_joaquin,CVP Friant-Kern Canal,3/1/2007,323.4193548,1486.465587
upper_san_joaquin,CVP Friant-Kern Canal,4/1/2007,469.3,994.2685469
upper_san_joaquin,CVP Friant-Kern Canal,5/1/2007,699.9032258,1239.723908
upper_san_joaquin,CVP Friant-Kern Canal,6/1/2007,1378.466667,2254.427517
upper_san_joaquin,CVP Friant-Kern Canal,7/1/2007,1658.354839,2433.140185
upper_san_joaquin,CVP Friant-Kern Canal,8/1/2007,1000.064516,1696.840509
upper_san_joaquin,CVP Friant-Kern Canal,9/1/2007,711.8666667,190.84823
upper_san_joaquin,CVP Friant-Kern Canal,10/1/2007,465.483871,142.0397748
upper_san_joaquin,CVP Friant-Kern Canal,11/1/2007,122.3666667,129.4492991
upper_san_joaquin,CVP Friant-Kern Canal,12/1/2007,0,152.3096682
upper_san_joaquin,CVP Friant-Kern Canal,1/1/2008,110.9354839,211.2315192
upper_san_joaquin,CVP Friant-Kern Canal,2/1/2008,454.4137931,806.0828754
