Date,01,02,03,04,05,06,07,08,09,10,11,12
2006-01-01,113.58712588471948,179.93106367432569,269.12642112769385,156.60360515866503,182.34651597058664,47.45798710827724,9.613172000554451,6.362531561658023,4.99834843404863,4.4151720790147895,16.618552086413533,47.39227281421481
2006-02-01,179.93106367432569,269.12642112769385,156.60360515866503,182.34651597058664,47.45798710827724,9.613172000554451,6.362531561658023,4.99834843404863,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186
2006-03-01,197.80648476279717,124.93200162388632,125.6283133410962,32.54440020098526,8.70488646900957,6.408427405724259,4.862350466748474,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914
2006-04-01,101.17829897280227,83.0896613689784,21.35921002051628,8.02367232035091,6.442849288773938,4.760351991273356,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078
2006-05-01,83.0896613689784,21.35921002051628,8.02367232035091,6.442849288773938,4.760351991273356,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078,93.70113457419293
2006-06-01,21.35921002051628,8.02367232035091,6.442849288773938,4.760351991273356,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078,93.70113457419293,68.33187578171732
2006-07-01,8.02367232035091,6.442849288773938,4.760351991273356,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078,93.70113457419293,68.33187578171732,20.232933454497022
2006-08-01,6.442849288773938,4.760351991273356,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078,93.70113457419293,68.33187578171732,20.232933454497022,8.323059237933148
2006-09-01,4.760351991273356,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078,93.70113457419293,68.33187578171732,20.232933454497022,8.323059237933148,6.53608469038186
2006-10-01,4.4151720790147895,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078,93.70113457419293,68.33187578171732,20.232933454497022,8.323059237933148,6.53608469038186,4.609470281108162
2006-11-01,16.618552086413533,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078,93.70113457419293,68.33187578171732,20.232933454497022,8.323059237933148,6.53608469038186,4.609470281108162,5.686042183418065
2006-12-01,47.39227281421481,43.489955884128186,66.35900665453914,117.8949167677078,93.70113457419293,68.33187578171732,20.232933454497022,8.323059237933148,6.53608469038186,4.609470281108162,5.686042183418065,17.631411976234077
