date,flow
2006-01-01,0.23078782665828107
2006-01-02,0.6544580799327842
2006-01-03,0.7336499846852016
2006-01-04,0.2396007259413256
2006-01-05,0.2337638978810158
2006-01-06,0.20383301004170107
2006-01-07,0.191588751073065
2006-01-08,0.19468900819097934
2006-01-09,0.2698139900416725
2006-01-10,0.23776831124729958
2006-01-11,0.24974249719555758
2006-01-12,0.3142313049309461
2006-01-13,0.28777374982593734
2006-01-14,2.069282276243773
2006-01-15,0.7431093994502086
2006-01-16,0.3043726775743212
2006-01-17,0.26349072708536125
2006-01-18,0.3316358040970161
2006-01-19,0.5486937876059627
2006-01-20,0.28332058544516414
2006-01-21,0.2868883791338746
2006-01-22,0.2057413391485735
2006-01-23,0.20813261941590344
2006-01-24,0.18794492532510387
2006-01-25,0.203545666742709
2006-01-26,0.2142608078467072
2006-01-27,0.23864879007906353
2006-01-28,0.33135986963592134
2006-01-29,0.23346271099485888
2006-01-30,0.28651670908948973
2006-01-31,1.1244699502667737
2006-02-01,0.4019478974793189
2006-02-02,0.2172483402383531
2006-02-03,0.2455885128141843
2006-02-04,0.250200304216145
2006-02-05,0.36826111981934184
2006-02-06,0.5830921939159976
2006-02-07,0.8536780908040219
2006-02-08,0.5766745151708823
2006-02-09,0.5200757874111753
2006-02-10,2.3930690239451673
2006-02-11,5.1466624653822715
2006-02-12,0.7929446567531128
2006-02-13,0.23142460090724748
2006-02-14,0.7101268575433496
2006-02-15,0.6811422387170697
2006-02-16,0.6265065347435572
2006-02-17,0.6292622266301624
2006-02-18,0.7087387103105565
2006-02-19,0.6887768512051162
2006-02-20,0.7075681122079598
2006-02-21,0.612307924433838
2006-02-22,0.5427402441182172
2006-02-23,0.7338517115664793
2006-02-24,0.918248836780672
2006-02-25,0.3449505202330156
2006-02-26,0.2672779533634382
2006-02-27,0.24792953623707312
2006-02-28,0.2433586101721126
2006-03-01,2.5017483433220775
2006-03-02,0.7215977408311739
2006-03-03,0.2279030195948301
2006-03-04,0.3804510019728805
2006-03-05,0.38188905157013314
2006-03-06,1.0834917077903294
2006-03-07,3.5093585953517685
2006-03-08,4.82291482485658
2006-03-09,2.616478872205801
2006-03-10,0.7976246404986345
2006-03-11,0.4727989285781411
2006-03-12,0.4932608073614957
2006-03-13,0.6154966605846102
2006-03-14,1.6805492858893591
2006-03-15,1.1859692869171834
2006-03-16,0.573792076758556
2006-03-17,0.9441184538049469
2006-03-18,1.3377591419015162
2006-03-19,1.847131453389935
2006-03-20,4.630971497391346
2006-03-21,0.6041431024539462
2006-03-22,1.378991473415919
2006-03-23,0.6668752442726847
2006-03-24,0.491394675534851
2006-03-25,0.6750422889846399
2006-03-26,0.7653974421914773
2006-03-27,1.2321903019904434
2006-03-28,1.6570899226046956
2006-03-29,2.9088553271778186
2006-03-30,4.153765118922719
2006-03-31,6.2420426059035785
2006-04-01,5.668580813160145
2006-04-02,3.165631557744145
2006-04-03,1.836882061078018
2006-04-04,0.7590662047602035
2006-04-05,0.9086846471215125
2006-04-06,0.7557633443300494
2006-04-07,1.151568881873017
2006-04-08,0.696293812609448
2006-04-09,0.7168464085167418
2006-04-10,0.8607061968238894
2006-04-11,0.9694539066580479
2006-04-12,1.2912220136008747
2006-04-13,1.135963610701434
2006-04-14,1.1207826012725977
2006-04-15,1.655547124511667
2006-04-16,1.2670808554732418
2006-04-17,2.3980488900270727
2006-04-18,2.443357235370047
2006-04-19,1.7229801911511826
2006-04-20,1.6704924098828415
2006-04-21,1.1645923194497831
2006-04-22,0.9920674156503261
2006-04-23,0.9500848166418727
2006-04-24,0.7946154354263189
2006-04-25,0.8878954564933821
2006-04-26,1.5919787418368347
2006-04-27,2.3500264381965366
2006-04-28,2.549972558980688
2006-04-29,2.086347978992947
2006-04-30,1.385471770807897
2006-05-01,0.9580680113854525
2006-05-02,1.533645973800192
2006-05-03,1.6158551597669555
2006-05-04,1.6125357291383704
2006-05-05,3.7936447039412036
2006-05-06,0.9835645217704242
2006-05-07,1.4263804905754391
2006-05-08,1.7475098057160519
2006-05-09,1.981959075571617
2006-05-10,2.2453227654726136
2006-05-11,1.7436960464106814
2006-05-12,1.3833566319942057
2006-05-13,1.5881946824349478
2006-05-14,1.7793616944259203
2006-05-15,1.597341086363349
2006-05-16,1.4203544713619531
2006-05-17,1.438468961972808
2006-05-18,1.41070812675404
2006-05-19,1.6752585414046077
2006-05-20,1.2972071091972965
2006-05-21,1.2437844435123813
2006-05-22,1.2223812455228824
2006-05-23,1.2211557270668378
2006-05-24,1.1714072201609893
2006-05-25,1.0702813958201942
2006-05-26,0.8997221177059043
2006-05-27,0.8839228965501359
2006-05-28,0.8555237203499192
2006-05-29,0.8612888862397918
2006-05-30,0.8612545188866421
2006-05-31,0.8017798752124194
2006-06-01,1.0452366737364311
2006-06-02,1.0608565831448322
2006-06-03,1.0704326762608014
2006-06-04,1.0500802918591843
2006-06-05,1.0121567540008947
2006-06-06,0.9625816013572217
2006-06-07,0.9615023562026529
2006-06-08,0.915450603365149
2006-06-09,0.8922663684769543
2006-06-10,0.8634092168411049
2006-06-11,0.8430894731524414
2006-06-12,0.8078433510536277
2006-06-13,0.7628669892188418
2006-06-14,0.7114062362984765
2006-06-15,0.6814230962845389
2006-06-16,0.6454943872397835
2006-06-17,0.61332934678259
2006-06-18,0.5847790329373146
2006-06-19,0.544577389350131
2006-06-20,0.5221885326018731
2006-06-21,0.4954956675078019
2006-06-22,0.42269531572463
2006-06-23,0.38809367037156584
2006-06-24,0.35678527102507485
2006-06-25,0.32964804269391085
