StationID,Duration,SensorNumber,SensorType,DateTime,ObsDate,Value,DataFlag,SensorUnits
SNS,M,65,MON FNF,1961-05-01,1961-05-31T07:00:00Z,120050,,AF
SNS,M,65,MON FNF,1961-06-01,1961-06-30T07:00:00Z,57310,,AF
SNS,M,65,MON FNF,1961-07-01,1961-07-31T07:00:00Z,7040,,AF
SNS,M,65,MON FNF,1961-08-01,1961-08-31T07:00:00Z,4920,,AF
SNS,M,65,MON FNF,1961-09-01,1961-09-30T08:00:00Z,3780,,AF
SNS,M,65,MON FNF,1961-10-01,1961-10-31T08:00:00Z,2920,,AF
SNS,M,65,MON FNF,1961-11-01,1961-11-30T08:00:00Z,6060,,AF
SNS,M,65,MON FNF,1961-12-01,1961-12-31T08:00:00Z,9300,,AF
SNS,M,65,MON FNF,1962-01-01,1962-01-31T08:00:00Z,10940,,AF
SNS,M,65,MON FNF,1962-02-01,1962-02-28T08:00:00Z,95440,,AF
SNS,M,65,MON FNF,1962-03-01,1962-03-31T08:00:00Z,76150,,AF
SNS,M,65,MON FNF,1962-04-01,1962-04-30T07:00:00Z,271290,,AF
SNS,M,65,MON FNF,1962-05-01,1962-05-31T07:00:00Z,250800,,AF
SNS,M,65,MON FNF,1962-06-01,1962-06-30T07:00:00Z,206200,,AF
SNS,M,65,MON FNF,1962-07-01,1962-07-31T07:00:00Z,56280,,AF
SNS,M,65,MON FNF,1962-08-01,1962-08-31T07:00:00Z,6740,,AF
SNS,M,65,MON FNF,1962-09-01,1962-09-30T07:00:00Z,2910,,AF
SNS,M,65,MON FNF,1962-10-01,1962-10-31T08:00:00Z,14330,,AF
SNS,M,65,MON FNF,1962-11-01,1962-11-30T08:00:00Z,7670,,AF
SNS,M,65,MON FNF,1962-12-01,1962-12-31T08:00:00Z,19080,,AF
SNS,M,65,MON FNF,1963-01-01,1963-01-31T08:00:00Z,67330,,AF
SNS,M,65,MON FNF,1963-02-01,1963-02-28T08:00:00Z,216400,,AF
SNS,M,65,MON FNF,1963-03-01,1963-03-31T08:00:00Z,66870,,AF
SNS,M,65,MON FNF,1963-04-01,1963-04-30T07:00:00Z,155850,,AF
SNS,M,65,MON FNF,1963-05-01,1963-05-31T07:00:00Z,417320,,AF
SNS,M,65,MON FNF,1963-06-01,1963-06-30T07:00:00Z,219290,,AF
SNS,M,65,MON FNF,1963-07-01,1963-07-31T07:00:00Z,63310,,AF
SNS,M,65,MON FNF,1963-08-01,1963-08-31T07:00:00Z,12820,,AF
SNS,M,65,MON FNF,1963-09-01,1963-09-30T07:00:00Z,7520,,AF
SNS,M,65,MON FNF,1963-10-01,1963-10-31T08:00:00Z,9740,,AF
SNS,M,65,MON FNF,1963-11-01,1963-11-30T08:00:00Z,47870,,AF
SNS,M,65,MON FNF,1963-12-01,1963-12-31T08:00:00Z,28480,,AF
SNS,M,65,MON FNF,1964-01-01,1964-01-31T08:00:00Z,35630,,AF
SNS,M,65,MON FNF,1964-02-01,1964-02-29T08:00:00Z,30850,,AF
SNS,M,65,MON FNF,1964-03-01,1964-03-31T08:00:00Z,50480,,AF
SNS,M,65,MON FNF,1964-04-01,1964-04-30T07:00:00Z,122000,,AF
SNS,M,65,MON FNF,1964-05-01,1964-05-31T07:00:00Z,183070,,AF
SNS,M,65,MON FNF,1964-06-01,1964-06-30T07:00:00Z,105960,,AF
SNS,M,65,MON FNF,1964-07-01,1964-07-31T07:00:00Z,20730,,AF
SNS,M,65,MON FNF,1964-08-01,1964-08-31T07:00:00Z,4720,,AF
SNS,M,65,MON FNF,1964-09-01,1964-09-30T07:00:00Z,3880,,AF
SNS,M,65,MON FNF,1964-10-01,1964-10-31T08:00:00Z,4620,,AF
SNS,M,65,MON FNF,1964-11-01,1964-11-30T08:00:00Z,21890,,AF
SNS,M,65,MON FNF,1964-12-01,1964-12-31T08:00:00Z,368070,,AF
SNS,M,65,MON FNF,1965-01-01,1965-01-31T08:00:00Z,221430,,AF
SNS,M,65,MON FNF,1965-02-01,1965-02-28T08:00:00Z,104060,,AF
SNS,M,65,MON FNF,1965-03-01,1965-03-31T08:00:00Z,100790,,AF
SNS,M,65,MON FNF,1965-04-01,1965-04-30T07:00:00Z,240700,,AF
SNS,M,65,MON FNF,1965-05-01,1965-05-31T07:00:00Z,307590,,AF
SNS,M,65,MON FNF,1965-06-01,1965-06-30T07:00:00Z,243510,,AF
