StationID,Duration,SensorNumber,SensorType,DateTime,ObsDate,Value,DataFlag,SensorUnits
MRC,M,65,MON FNF,1976-01-01,1976-01-31T08:00:00Z,9460,,AF
MRC,M,65,MON FNF,1976-02-01,1976-02-29T08:00:00Z,18680,,AF
MRC,M,65,MON FNF,1976-03-01,1976-03-31T08:00:00Z,32840,,AF
MRC,M,65,MON FNF,1976-04-01,1976-04-30T07:00:00Z,49100,,AF
MRC,M,65,MON FNF,1976-05-01,1976-05-31T07:00:00Z,92640,,AF
MRC,M,65,MON FNF,1976-06-01,1976-06-30T07:00:00Z,18520,,AF
MRC,M,65,MON FNF,1976-07-01,1976-07-31T07:00:00Z,7160,,AF
MRC,M,65,MON FNF,1976-08-01,1976-08-31T07:00:00Z,6480,,AF
MRC,M,65,MON FNF,1976-09-01,1976-09-30T07:00:00Z,2790,,AF
MRC,M,65,MON FNF,1976-10-01,1976-10-31T07:00:00Z,4610,,AF
MRC,M,65,MON FNF,1976-11-01,1976-11-30T08:00:00Z,2510,,AF
MRC,M,65,MON FNF,1976-12-01,1976-12-31T08:00:00Z,1020,,AF
MRC,M,65,MON FNF,1977-01-01,1977-01-31T08:00:00Z,3340,,AF
MRC,M,65,MON FNF,1977-02-01,1977-02-28T08:00:00Z,4440,,AF
MRC,M,65,MON FNF,1977-03-01,1977-03-31T08:00:00Z,8040,,AF
MRC,M,65,MON FNF,1977-04-01,1977-04-30T07:00:00Z,30890,,AF
MRC,M,65,MON FNF,1977-05-01,1977-05-31T07:00:00Z,39170,,AF
MRC,M,65,MON FNF,1977-06-01,1977-06-30T07:00:00Z,45620,,AF
MRC,M,65,MON FNF,1977-07-01,1977-07-31T07:00:00Z,7610,,AF
MRC,M,65,MON FNF,1977-08-01,1977-08-31T07:00:00Z,1790,,AF
MRC,M,65,MON FNF,1977-09-01,1977-09-30T07:00:00Z,1330,,AF
MRC,M,65,MON FNF,1977-10-01,1977-10-31T08:00:00Z,1150,,AF
MRC,M,65,MON FNF,1977-11-01,1977-11-30T08:00:00Z,1200,,AF
MRC,M,65,MON FNF,1977-12-01,1977-12-31T08:00:00Z,34800,,AF
MRC,M,65,MON FNF,1978-01-01,1978-01-31T08:00:00Z,113380,,AF
MRC,M,65,MON FNF,1978-02-01,1978-02-28T08:00:00Z,148330,,AF
MRC,M,65,MON FNF,1978-03-01,1978-03-31T08:00:00Z,187910,,AF
MRC,M,65,MON FNF,1978-04-01,1978-04-30T08:00:00Z,233790,,AF
MRC,M,65,MON FNF,1978-05-01,1978-05-31T07:00:00Z,378240,,AF
MRC,M,65,MON FNF,1978-06-01,1978-06-30T07:00:00Z,407360,,AF
MRC,M,65,MON FNF,1978-07-01,1978-07-31T07:00:00Z,162530,,AF
MRC,M,65,MON FNF,1978-08-01,1978-08-31T07:00:00Z,39470,,AF
MRC,M,65,MON FNF,1978-09-01,1978-09-30T07:00:00Z,47500,,AF
MRC,M,65,MON FNF,1978-10-01,1978-10-31T08:00:00Z,15730,,AF
MRC,M,65,MON FNF,1978-11-01,1978-11-30T08:00:00Z,16080,,AF
MRC,M,65,MON FNF,1978-12-01,1978-12-31T08:00:00Z,12930,,AF
MRC,M,65,MON FNF,1979-01-01,1979-01-31T08:00:00Z,96720,,AF
MRC,M,65,MON FNF,1979-02-01,1979-02-28T08:00:00Z,107030,,AF
MRC,M,65,MON FNF,1979-03-01,1979-03-31T08:00:00Z,136910,,AF
MRC,M,65,MON FNF,1979-04-01,1979-04-30T07:00:00Z,132320,,AF
MRC,M,65,MON FNF,1979-05-01,1979-05-31T07:00:00Z,344380,,AF
MRC,M,65,MON FNF,1979-06-01,1979-06-30T07:00:00Z,154840,,AF
MRC,M,65,MON FNF,1979-07-01,1979-07-31T07:00:00Z,37320,,AF
MRC,M,65,MON FNF,1979-08-01,1979-08-31T07:00:00Z,17070,,AF
MRC,M,65,MON FNF,1979-09-01,1979-09-30T07:00:00Z,4110,,AF
MRC,M,65,MON FNF,1979-10-01,1979-10-31T08:00:00Z,9560,,AF
MRC,M,65,MON FNF,1979-11-01,1979-11-30T08:00:00Z,8810,,AF
MRC,M,65,MON FNF,1979-12-01,1979-12-31T08:00:00Z,20750,,AF
MRC,M,65,MON FNF,1980-01-01,1980-01-31T08:00:00Z,265570,,AF
MRC,M,65,MON FNF,1980-02-01,1980-02-29T08:00:00Z,258490,,AF
MRC,M,65,MON FNF,1980-03-01,1980-03-31T08:00:00Z,155800,,AF
MRC,M,65,MON FNF,1980-04-01,1980-04-30T07:00:00Z,172480,,AF
MRC,M,65,MON FNF,1980-05-01,1980-05-31T07:00:00Z,285790,,AF
MRC,M,65,MON FNF,1980-06-01,1980-06-30T07:00:00Z,288820,,AF
MRC,M,65,MON FNF,1980-07-01,1980-07-31T07:00:00Z,136630,,AF
MRC,M,65,MON FNF,1980-08-01,1980-08-31T07:00:00Z,30610,,AF
MRC,M,65,MON FNF,1980-09-01,1980-09-30T07:00:00Z,12200,,AF
MRC,M,65,MON FNF,1980-10-01,1980-10-31T08:00:00Z,9810,,AF
MRC,M,65,MON FNF,1980-11-01,1980-11-30T08:00:00Z,5700,,AF
MRC,M,65,MON FNF,1980-12-01,1980-12-31T08:00:00Z,9630,,AF
MRC,M,65,MON FNF,1981-01-01,1981-01-31T08:00:00Z,21420,,AF
MRC,M,65,MON FNF,1981-02-01,1981-02-28T08:00:00Z,26870,,AF
MRC,M,65,MON FNF,1981-03-01,1981-03-31T08:00:00Z,52240,,AF
MRC,M,65,MON FNF,1981-04-01,1981-04-30T07:00:00Z,121990,,AF
MRC,M,65,MON FNF,1981-05-01,1981-05-31T07:00:00Z,158820,,AF
MRC,M,65,MON FNF,1981-06-01,1981-06-30T07:00:00Z,68890,,AF
MRC,M,65,MON FNF,1981-07-01,1981-07-31T07:00:00Z,16000,,AF
MRC,M,65,MON FNF,1981-08-01,1981-08-31T07:00:00Z,4610,,AF
MRC,M,65,MON FNF,1981-09-01,1981-09-30T07:00:00Z,5030,,AF
MRC,M,65,MON FNF,1981-10-01,1981-10-31T08:00:00Z,5740,,AF
MRC,M,65,MON FNF,1981-11-01,1981-11-30T08:00:00Z,50150,,AF
MRC,M,65,MON FNF,1981-12-01,1981-12-31T08:00:00Z,63600,,AF
MRC,M,65,MON FNF,1982-01-01,1982-01-31T08:00:00Z,135060,,AF
MRC,M,65,MON FNF,1982-02-01,1982-02-28T08:00:00Z,202630,,AF
MRC,M,65,MON FNF,1982-03-01,1982-03-31T08:00:00Z,189420,,AF
MRC,M,65,MON FNF,1982-04-01,1982-04-30T07:00:00Z,428810,,AF
MRC,M,65,MON FNF,1982-05-01,1982-05-31T07:00:00Z,418280,,AF
MRC,M,65,MON FNF,1982-06-01,1982-06-30T07:00:00Z,262960,,AF
MRC,M,65,MON FNF,1982-07-01,1982-07-31T07:00:00Z,123120,,AF
MRC,M,65,MON FNF,1982-08-01,1982-08-31T07:00:00Z,36490,,AF
MRC,M,65,MON FNF,1982-09-01,1982-09-30T07:00:00Z,30930,,AF
MRC,M,65,MON FNF,1982-10-01,1982-10-31T07:00:00Z,51320,,AF
MRC,M,65,MON FNF,1982-11-01,1982-11-30T08:00:00Z,84140,,AF
MRC,M,65,MON FNF,1982-12-01,1982-12-31T08:00:00Z,150310,,AF
MRC,M,65,MON FNF,1983-01-01,1983-01-31T08:00:00Z,185590,,AF
MRC,M,65,MON FNF,1983-02-01,1983-02-28T08:00:00Z,231920,,AF
MRC,M,65,MON FNF,1983-03-01,1983-03-31T08:00:00Z,369720,,AF
MRC,M,65,MON FNF,1983-04-01,1983-04-30T07:00:00Z,197450,,AF
MRC,M,65,MON FNF,1983-05-01,1983-05-31T07:00:00Z,382290,,AF
MRC,M,65,MON FNF,1983-06-01,1983-06-30T07:00:00Z,656050,,AF
MRC,M,65,MON FNF,1983-07-01,1983-07-31T07:00:00Z,351670,,AF
MRC,M,65,MON FNF,1983-08-01,1983-08-31T07:00:00Z,97050,,AF
MRC,M,65,MON FNF,1983-09-01,1983-09-30T07:00:00Z,29030,,AF
MRC,M,65,MON FNF,1983-10-01,1983-10-31T08:00:00Z,28440,,AF
MRC,M,65,MON FNF,1983-11-01,1983-11-30T08:00:00Z,114310,,AF
MRC,M,65,MON FNF,1983-12-01,1983-12-31T08:00:00Z,203840,,AF
MRC,M,65,MON FNF,1984-01-01,1984-01-31T08:00:00Z,93220,,AF
MRC,M,65,MON FNF,1984-02-01,1984-02-29T08:00:00Z,80790,,AF
MRC,M,65,MON FNF,1984-03-01,1984-03-31T08:00:00Z,97380,,AF
MRC,M,65,MON FNF,1984-04-01,1984-04-30T07:00:00Z,128910,,AF
MRC,M,65,MON FNF,1984-05-01,1984-05-31T07:00:00Z,264660,,AF
MRC,M,65,MON FNF,1984-06-01,1984-06-30T07:00:00Z,114350,,AF
MRC,M,65,MON FNF,1984-07-01,1984-07-31T07:00:00Z,46670,,AF
MRC,M,65,MON FNF,1984-08-01,1984-08-31T07:00:00Z,8030,,AF
MRC,M,65,MON FNF,1984-09-01,1984-09-30T07:00:00Z,0,,AF
MRC,M,65,MON FNF,1984-10-01,1984-10-31T08:00:00Z,8420,,AF
MRC,M,65,MON FNF,1984-11-01,1984-11-30T08:00:00Z,28110,,AF
MRC,M,65,MON FNF,1984-12-01,1984-12-31T08:00:00Z,21370,,AF
MRC,M,65,MON FNF,1985-01-01,1985-01-31T08:00:00Z,18890,,AF
MRC,M,65,MON FNF,1985-02-01,1985-02-28T08:00:00Z,33260,,AF
MRC,M,65,MON FNF,1985-03-01,1985-03-31T08:00:00Z,58960,,AF
MRC,M,65,MON FNF,1985-04-01,1985-04-30T07:00:00Z,147010,,AF
MRC,M,65,MON FNF,1985-05-01,1985-05-31T07:00:00Z,170940,,AF
MRC,M,65,MON FNF,1985-06-01,1985-06-30T07:00:00Z,56690,,AF
MRC,M,65,MON FNF,1985-07-01,1985-07-31T07:00:00Z,12160,,AF
MRC,M,65,MON FNF,1985-08-01,1985-08-31T07:00:00Z,4830,,AF
MRC,M,65,MON FNF,1985-09-01,1985-09-30T07:00:00Z,6360,,AF
MRC,M,65,MON FNF,1985-10-01,1985-10-31T08:00:00Z,11594,,AF
MRC,M,65,MON FNF,1985-11-01,1985-11-30T08:00:00Z,16267,,AF
MRC,M,65,MON FNF,1985-12-01,1985-12-31T08:00:00Z,33621,,AF
MRC,M,65,MON FNF,1986-01-01,1986-01-31T08:00:00Z,44882,,AF
MRC,M,65,MON FNF,1986-02-01,1986-02-28T08:00:00Z,362110,,AF
MRC,M,65,MON FNF,1986-03-01,1986-03-31T08:00:00Z,287398,,AF
MRC,M,65,MON FNF,1986-04-01,1986-04-30T07:00:00Z,191449,,AF
MRC,M,65,MON FNF,1986-05-01,1986-05-31T07:00:00Z,315612,,AF
MRC,M,65,MON FNF,1986-06-01,1986-06-30T07:00:00Z,227696,,AF
MRC,M,65,MON FNF,1986-07-01,1986-07-31T07:00:00Z,50525,,AF
MRC,M,65,MON FNF,1986-08-01,1986-08-31T07:00:00Z,12165,,AF
MRC,M,65,MON FNF,1986-09-01,1986-09-30T07:00:00Z,5036,,AF
MRC,M,65,MON FNF,1986-10-01,1986-10-31T08:00:00Z,6715,,AF
MRC,M,65,MON FNF,1986-11-01,1986-11-30T08:00:00Z,2552,,AF
MRC,M,65,MON FNF,1986-12-01,1986-12-31T08:00:00Z,4646,,AF
MRC,M,65,MON FNF,1987-01-01,1987-01-31T08:00:00Z,5897,,AF
MRC,M,65,MON FNF,1987-02-01,1987-02-28T08:00:00Z,18392,,AF
MRC,M,65,MON FNF,1987-03-01,1987-03-31T08:00:00Z,36302,,AF
MRC,M,65,MON FNF,1987-04-01,1987-04-30T07:00:00Z,94972,,AF
MRC,M,65,MON FNF,1987-05-01,1987-05-31T07:00:00Z,94672,,AF
MRC,M,65,MON FNF,1987-06-01,1987-06-30T07:00:00Z,25016,,AF
MRC,M,65,MON FNF,1987-07-01,1987-07-31T07:00:00Z,6033,,AF
MRC,M,65,MON FNF,1987-08-01,1987-08-31T07:00:00Z,2555,,AF
MRC,M,65,MON FNF,1987-09-01,1987-09-30T07:00:00Z,0,,AF
MRC,M,65,MON FNF,1987-10-01,1987-10-31T08:00:00Z,4160,,AF
MRC,M,65,MON FNF,1987-11-01,1987-11-30T08:00:00Z,15028,,AF
MRC,M,65,MON FNF,1987-12-01,1987-12-31T08:00:00Z,12877,,AF
MRC,M,65,MON FNF,1988-01-01,1988-01-31T08:00:00Z,27550,,AF
MRC,M,65,MON FNF,1988-02-01,1988-02-29T08:00:00Z,24188,,AF
MRC,M,65,MON FNF,1988-03-01,1988-03-31T08:00:00Z,48461,,AF
MRC,M,65,MON FNF,1988-04-01,1988-04-30T07:00:00Z,92724,,AF
MRC,M,65,MON FNF,1988-05-01,1988-05-31T07:00:00Z,106668,,AF
MRC,M,65,MON FNF,1988-06-01,1988-06-30T07:00:00Z,54885,,AF
MRC,M,65,MON FNF,1988-07-01,1988-07-31T07:00:00Z,19307,,AF
MRC,M,65,MON FNF,1988-08-01,1988-08-31T07:00:00Z,6318,,AF
MRC,M,65,MON FNF,1988-09-01,1988-09-30T07:00:00Z,3184,,AF
MRC,M,65,MON FNF,1988-10-01,1988-10-31T08:00:00Z,1220,,AF
MRC,M,65,MON FNF,1988-11-01,1988-11-30T08:00:00Z,4901,,AF
MRC,M,65,MON FNF,1988-12-01,1988-12-31T08:00:00Z,9678,,AF
MRC,M,65,MON FNF,1989-01-01,1989-01-31T08:00:00Z,12134,,AF
MRC,M,65,MON FNF,1989-02-01,1989-02-28T08:00:00Z,22710,,AF
MRC,M,65,MON FNF,1989-03-01,1989-03-31T08:00:00Z,95563,,AF
MRC,M,65,MON FNF,1989-04-01,1989-04-30T07:00:00Z,160188,,AF
MRC,M,65,MON FNF,1989-05-01,1989-05-31T07:00:00Z,131888,,AF
MRC,M,65,MON FNF,1989-06-01,1989-06-30T07:00:00Z,72951,,AF
MRC,M,65,MON FNF,1989-07-01,1989-07-31T07:00:00Z,12848,,AF
MRC,M,65,MON FNF,1989-08-01,1989-08-31T07:00:00Z,4515,,AF
MRC,M,65,MON FNF,1989-09-01,1989-09-30T07:00:00Z,5001,,AF
MRC,M,65,MON FNF,1989-10-01,1989-10-31T08:00:00Z,15220,,AF
MRC,M,65,MON FNF,1989-11-01,1989-11-30T08:00:00Z,10894,,AF
MRC,M,65,MON FNF,1989-12-01,1989-12-31T08:00:00Z,9081,,AF
MRC,M,65,MON FNF,1990-01-01,1990-01-31T08:00:00Z,14716,,AF
MRC,M,65,MON FNF,1990-02-01,1990-02-28T08:00:00Z,21173,,AF
MRC,M,65,MON FNF,1990-03-01,1990-03-31T08:00:00Z,56090,,AF
MRC,M,65,MON FNF,1990-04-01,1990-04-30T07:00:00Z,113775,,AF
MRC,M,65,MON FNF,1990-05-01,1990-05-31T07:00:00Z,86945,,AF
MRC,M,65,MON FNF,1990-06-01,1990-06-30T07:00:00Z,47800,,AF
MRC,M,65,MON FNF,1990-07-01,1990-07-31T07:00:00Z,23068,,AF
MRC,M,65,MON FNF,1990-08-01,1990-08-31T07:00:00Z,5541,,AF
MRC,M,65,MON FNF,1990-09-01,1990-09-30T07:00:00Z,2116,,AF
MRC,M,65,MON FNF,1990-10-01,1990-10-31T08:00:00Z,2027,,AF
MRC,M,65,MON FNF,1990-11-01,1990-11-30T08:00:00Z,1350,,AF
MRC,M,65,MON FNF,1990-12-01,1990-12-31T08:00:00Z,1442,,AF
MRC,M,65,MON FNF,1991-01-01,1991-01-31T08:00:00Z,4988,,AF
MRC,M,65,MON FNF,1991-02-01,1991-02-28T08:00:00Z,3142,,AF
MRC,M,65,MON FNF,1991-03-01,1991-03-31T08:00:00Z,95549,,AF
MRC,M,65,MON FNF,1991-04-01,1991-04-30T07:00:00Z,80835,,AF
MRC,M,65,MON FNF,1991-05-01,1991-05-31T07:00:00Z,184346,,AF
MRC,M,65,MON FNF,1991-06-01,1991-06-30T07:00:00Z,144750,,AF
MRC,M,65,MON FNF,1991-07-01,1991-07-31T07:00:00Z,36360,,AF
MRC,M,65,MON FNF,1991-08-01,1991-08-31T07:00:00Z,3786,,AF
MRC,M,65,MON FNF,1991-09-01,1991-09-30T07:00:00Z,1881,,AF
MRC,M,65,MON FNF,1991-10-01,1991-10-31T08:00:00Z,4990,,AF
MRC,M,65,MON FNF,1991-11-01,1991-11-30T08:00:00Z,10723,,AF
MRC,M,65,MON FNF,1991-12-01,1991-12-31T08:00:00Z,8164,,AF
MRC,M,65,MON FNF,1992-01-01,1992-01-31T08:00:00Z,12580,,AF
MRC,M,65,MON FNF,1992-02-01,1992-02-29T08:00:00Z,53858,,AF
MRC,M,65,MON FNF,1992-03-01,1992-03-31T08:00:00Z,50703,,AF
MRC,M,65,MON FNF,1992-04-01,1992-04-30T07:00:00Z,131046,,AF
MRC,M,65,MON FNF,1992-05-01,1992-05-31T07:00:00Z,104727,,AF
MRC,M,65,MON FNF,1992-06-01,1992-06-30T07:00:00Z,30638,,AF
MRC,M,65,MON FNF,1992-07-01,1992-07-31T07:00:00Z,32630,,AF
MRC,M,65,MON FNF,1992-08-01,1992-08-31T07:00:00Z,5783,,AF
MRC,M,65,MON FNF,1992-09-01,1992-09-30T07:00:00Z,2397,,AF
MRC,M,65,MON FNF,1992-10-01,1992-10-31T08:00:00Z,1817,,AF
MRC,M,65,MON FNF,1992-11-01,1992-11-30T08:00:00Z,6551,,AF
MRC,M,65,MON FNF,1992-12-01,1992-12-31T08:00:00Z,21861,,AF
MRC,M,65,MON FNF,1993-01-01,1993-01-31T08:00:00Z,190061,,AF
MRC,M,65,MON FNF,1993-02-01,1993-02-28T08:00:00Z,100343,,AF
MRC,M,65,MON FNF,1993-03-01,1993-03-31T08:00:00Z,156537,,AF
MRC,M,65,MON FNF,1993-04-01,1993-04-30T07:00:00Z,181432,,AF
MRC,M,65,MON FNF,1993-05-01,1993-05-31T07:00:00Z,454515,,AF
MRC,M,65,MON FNF,1993-06-01,1993-06-30T07:00:00Z,280301,,AF
MRC,M,65,MON FNF,1993-07-01,1993-07-31T07:00:00Z,95882,,AF
MRC,M,65,MON FNF,1993-08-01,1993-08-31T07:00:00Z,33514,,AF
MRC,M,65,MON FNF,1993-09-01,1993-09-30T07:00:00Z,7889,,AF
MRC,M,65,MON FNF,1993-10-01,1993-10-31T07:00:00Z,7656,,AF
MRC,M,65,MON FNF,1993-11-01,1993-11-30T08:00:00Z,4700,,AF
MRC,M,65,MON FNF,1993-12-01,1993-12-31T08:00:00Z,7519,,AF
MRC,M,65,MON FNF,1994-01-01,1994-01-31T08:00:00Z,9263,,AF
MRC,M,65,MON FNF,1994-02-01,1994-02-28T08:00:00Z,27834,,AF
MRC,M,65,MON FNF,1994-03-01,1994-03-31T08:00:00Z,39615,,AF
MRC,M,65,MON FNF,1994-04-01,1994-04-30T07:00:00Z,87295,,AF
MRC,M,65,MON FNF,1994-05-01,1994-05-31T07:00:00Z,121261,,AF
MRC,M,65,MON FNF,1994-06-01,1994-06-30T07:00:00Z,47847,,AF
MRC,M,65,MON FNF,1994-07-01,1994-07-31T07:00:00Z,11624,,AF
MRC,M,65,MON FNF,1994-08-01,1994-08-31T07:00:00Z,8559,,AF
MRC,M,65,MON FNF,1994-09-01,1994-09-30T07:00:00Z,1720,,AF
MRC,M,65,MON FNF,1994-10-01,1994-10-31T08:00:00Z,15844,,AF
MRC,M,65,MON FNF,1994-11-01,1994-11-30T08:00:00Z,21625,,AF
MRC,M,65,MON FNF,1994-12-01,1994-12-31T08:00:00Z,24709,,AF
MRC,M,65,MON FNF,1995-01-01,1995-01-31T08:00:00Z,199943,,AF
MRC,M,65,MON FNF,1995-02-01,1995-02-28T08:00:00Z,69799,,AF
MRC,M,65,MON FNF,1995-03-01,1995-03-31T08:00:00Z,363676,,AF
MRC,M,65,MON FNF,1995-04-01,1995-04-30T07:00:00Z,205684,,AF
MRC,M,65,MON FNF,1995-05-01,1995-05-31T07:00:00Z,388333,,AF
MRC,M,65,MON FNF,1995-06-01,1995-06-30T07:00:00Z,470914,,AF
MRC,M,65,MON FNF,1995-07-01,1995-07-31T07:00:00Z,340441,,AF
MRC,M,65,MON FNF,1995-08-01,1995-08-31T07:00:00Z,58733,,AF
MRC,M,65,MON FNF,1995-09-01,1996-06-24T07:00:00Z,12977,,AF
MRC,M,65,MON FNF,1995-10-01,1998-01-15T08:00:00Z,10869,,AF
MRC,M,65,MON FNF,1995-11-01,1998-01-15T08:00:00Z,7063,,AF
MRC,M,65,MON FNF,1995-12-01,1998-01-15T08:00:00Z,29621,,AF
MRC,M,65,MON FNF,1996-01-01,1998-01-15T08:00:00Z,66182,,AF
MRC,M,65,MON FNF,1996-02-01,1998-01-15T08:00:00Z,190753,,AF
MRC,M,65,MON FNF,1996-03-01,1998-01-15T08:00:00Z,161473,,AF
MRC,M,65,MON FNF,1996-04-01,1998-01-15T08:00:00Z,196637,,AF
MRC,M,65,MON FNF,1996-05-01,1998-01-15T08:00:00Z,317364,,AF
MRC,M,65,MON FNF,1996-06-01,1998-01-15T08:00:00Z,157460,,AF
MRC,M,65,MON FNF,1996-07-01,1998-01-15T08:00:00Z,51462,,AF
MRC,M,65,MON FNF,1996-08-01,1998-01-15T08:00:00Z,14176,,AF
MRC,M,65,MON FNF,1996-09-01,1998-01-15T08:00:00Z,6077,,AF
MRC,M,65,MON FNF,1996-10-01,1997-11-03T08:00:00Z,1684,,AF
MRC,M,65,MON FNF,1996-11-01,1997-11-03T08:00:00Z,57254,,AF
MRC,M,65,MON FNF,1996-12-01,1997-01-07T08:00:00Z,230000,,AF
MRC,M,65,MON FNF,1997-01-01,1997-10-30T08:00:00Z,633700,,AF
MRC,M,65,MON FNF,1997-02-01,1997-10-30T08:00:00Z,101845,,AF
MRC,M,65,MON FNF,1997-03-01,1997-04-03T08:00:00Z,116000,,AF
MRC,M,65,MON FNF,1997-04-01,1997-04-01T08:00:00Z,169000,,AF
MRC,M,65,MON FNF,1997-05-01,1998-06-08T07:00:00Z,277668,,AF
MRC,M,65,MON FNF,1997-06-01,1997-06-01T07:00:00Z,114000,,AF
MRC,M,65,MON FNF,1997-07-01,1997-08-08T07:00:00Z,29000,,AF
MRC,M,65,MON FNF,1997-08-01,1997-11-03T08:00:00Z,12903,,AF
MRC,M,65,MON FNF,1997-09-01,1997-10-30T08:00:00Z,6281,,AF
MRC,M,65,MON FNF,1997-10-01,1997-11-10T08:00:00Z,1359,,AF
MRC,M,65,MON FNF,1997-11-01,1997-12-05T08:00:00Z,6960,,AF
MRC,M,65,MON FNF,1997-12-01,1998-01-06T08:00:00Z,16664,,AF
MRC,M,65,MON FNF,1998-01-01,1998-02-09T08:00:00Z,103205,,AF
MRC,M,65,MON FNF,1998-02-01,1998-03-05T08:00:00Z,252567,,AF
MRC,M,65,MON FNF,1998-03-01,1998-04-07T07:00:00Z,167561,,AF
MRC,M,65,MON FNF,1998-04-01,1998-05-05T07:00:00Z,200994,,AF
MRC,M,65,MON FNF,1998-05-01,1998-06-05T07:00:00Z,251095,,AF
MRC,M,65,MON FNF,1998-06-01,1998-07-06T07:00:00Z,478316,,AF
MRC,M,65,MON FNF,1998-07-01,1998-08-05T07:00:00Z,285679,,AF
MRC,M,65,MON FNF,1998-08-01,1998-09-04T07:00:00Z,51016,,AF
MRC,M,65,MON FNF,1998-09-01,1998-10-06T07:00:00Z,29325,,AF
MRC,M,65,MON FNF,1998-10-01,1998-11-05T08:00:00Z,14925,,AF
MRC,M,65,MON FNF,1998-11-01,1998-12-04T08:00:00Z,18766,,AF
MRC,M,65,MON FNF,1998-12-01,1999-01-06T08:00:00Z,27957,,AF
MRC,M,65,MON FNF,1999-01-01,1999-02-03T08:00:00Z,49494,,AF
MRC,M,65,MON FNF,1999-02-01,1999-03-04T08:00:00Z,110877,,AF
MRC,M,65,MON FNF,1999-03-01,1999-03-01T08:00:00Z,66969,,AF
MRC,M,65,MON FNF,1999-04-01,1999-04-01T08:00:00Z,127788,,AF
MRC,M,65,MON FNF,1999-05-01,1999-05-01T07:00:00Z,281803,,AF
MRC,M,65,MON FNF,1999-06-01,1999-06-01T07:00:00Z,153855,,AF
MRC,M,65,MON FNF,1999-07-01,1999-07-01T07:00:00Z,34680,,AF
MRC,M,65,MON FNF,1999-08-01,1999-08-01T07:00:00Z,11152,,AF
MRC,M,65,MON FNF,1999-09-01,1999-09-01T07:00:00Z,6868,,AF
MRC,M,65,MON FNF,1999-10-01,1999-10-01T07:00:00Z,3640,,AF
MRC,M,65,MON FNF,1999-11-01,1999-11-01T08:00:00Z,9798,,AF
MRC,M,65,MON FNF,1999-12-01,1999-12-01T08:00:00Z,1578,,AF
MRC,M,65,MON FNF,2000-01-01,2000-01-01T08:00:00Z,56592,,AF
MRC,M,65,MON FNF,2000-02-01,2000-02-01T08:00:00Z,171302,,AF
MRC,M,65,MON FNF,2000-03-01,2000-03-01T08:00:00Z,115643,,AF
MRC,M,65,MON FNF,2000-04-01,2000-04-01T08:00:00Z,165724,,AF
MRC,M,65,MON FNF,2000-05-01,2000-05-01T07:00:00Z,275917,,AF
MRC,M,65,MON FNF,2000-06-01,2000-06-01T07:00:00Z,129738,,AF
MRC,M,65,MON FNF,2000-07-01,2000-07-01T07:00:00Z,26027,,AF
MRC,M,65,MON FNF,2000-08-01,2000-08-01T07:00:00Z,11318,,AF
MRC,M,65,MON FNF,2000-09-01,2000-09-01T07:00:00Z,6529,,AF
MRC,M,65,MON FNF,2000-10-01,2000-10-01T07:00:00Z,4325,,AF
MRC,M,65,MON FNF,2000-11-01,2000-11-01T08:00:00Z,6188,,AF
MRC,M,65,MON FNF,2000-12-01,2000-12-01T08:00:00Z,9595,,AF
MRC,M,65,MON FNF,2001-01-01,2001-01-01T08:00:00Z,13132,,AF
MRC,M,65,MON FNF,2001-02-01,2001-02-01T08:00:00Z,31027,,AF
MRC,M,65,MON FNF,2001-03-01,2001-03-01T08:00:00Z,86245,,AF
MRC,M,65,MON FNF,2001-04-01,2001-04-01T08:00:00Z,107801,,AF
MRC,M,65,MON FNF,2001-05-01,2001-05-01T07:00:00Z,215072,,AF
MRC,M,65,MON FNF,2001-06-01,2001-06-01T07:00:00Z,33049,,AF
MRC,M,65,MON FNF,2001-07-01,2001-07-01T07:00:00Z,10393,,AF
MRC,M,65,MON FNF,2001-08-01,2001-08-01T07:00:00Z,2914,,AF
MRC,M,65,MON FNF,2001-09-01,2001-09-01T07:00:00Z,1323,,AF
MRC,M,65,MON FNF,2001-10-01,2001-10-01T07:00:00Z,1694,,AF
MRC,M,65,MON FNF,2001-11-01,2001-11-01T08:00:00Z,11607,,AF
MRC,M,65,MON FNF,2001-12-01,2001-12-01T08:00:00Z,47540,,AF
MRC,M,65,MON FNF,2002-01-01,2002-01-01T08:00:00Z,44465,,AF
MRC,M,65,MON FNF,2002-02-01,2002-02-01T08:00:00Z,33405,,AF
MRC,M,65,MON FNF,2002-03-01,2002-03-01T08:00:00Z,56535,,AF
MRC,M,65,MON FNF,2002-04-01,2002-04-01T08:00:00Z,150327,,AF
MRC,M,65,MON FNF,2002-05-01,2002-05-01T07:00:00Z,181944,,AF
MRC,M,65,MON FNF,2002-06-01,2002-06-01T07:00:00Z,88278,,AF
MRC,M,65,MON FNF,2002-07-01,2002-07-01T07:00:00Z,15490,,AF
MRC,M,65,MON FNF,2002-08-01,2002-08-01T07:00:00Z,4221,,AF
MRC,M,65,MON FNF,2002-09-01,2002-09-01T07:00:00Z,833,,AF
MRC,M,65,MON FNF,2002-10-01,2002-10-01T07:00:00Z,1398,,AF
MRC,M,65,MON FNF,2002-11-01,2002-11-01T08:00:00Z,29666,,AF
MRC,M,65,MON FNF,2002-12-01,2002-12-01T08:00:00Z,31551,,AF
