StationID,Duration,SensorNumber,SensorType,DateTime,ObsDate,Value,DataFlag,SensorUnits
TLG,M,65,MON FNF,1955-08-01,1955-08-31T07:00:00Z,920,,AF
TLG,M,65,MON FNF,1955-09-01,1955-09-30T08:00:00Z,1200,,AF
TLG,M,65,MON FNF,1955-10-01,1955-10-31T08:00:00Z,3970,,AF
TLG,M,65,MON FNF,1955-11-01,1955-11-30T08:00:00Z,12960,,AF
TLG,M,65,MON FNF,1955-12-01,1955-12-31T08:00:00Z,649620,,AF
TLG,M,65,MON FNF,1956-01-01,1956-01-31T08:00:00Z,431300,,AF
TLG,M,65,MON FNF,1956-02-01,1956-02-29T08:00:00Z,156100,,AF
TLG,M,65,MON FNF,1956-03-01,1956-03-31T08:00:00Z,178530,,AF
TLG,M,65,MON FNF,1956-04-01,1956-04-30T07:00:00Z,281790,,AF
TLG,M,65,MON FNF,1956-05-01,1956-05-31T07:00:00Z,559660,,AF
TLG,M,65,MON FNF,1956-06-01,1956-06-30T07:00:00Z,581820,,AF
TLG,M,65,MON FNF,1956-07-01,1956-07-31T07:00:00Z,244240,,AF
TLG,M,65,MON FNF,1956-08-01,1956-08-31T07:00:00Z,40680,,AF
TLG,M,65,MON FNF,1956-09-01,1956-09-30T07:00:00Z,12170,,AF
TLG,M,65,MON FNF,1956-10-01,1956-10-31T08:00:00Z,21370,,AF
TLG,M,65,MON FNF,1956-11-01,1956-11-30T08:00:00Z,24260,,AF
TLG,M,65,MON FNF,1956-12-01,1956-12-31T08:00:00Z,24200,,AF
TLG,M,65,MON FNF,1957-01-01,1957-01-31T08:00:00Z,35040,,AF
TLG,M,65,MON FNF,1957-02-01,1957-02-28T08:00:00Z,123750,,AF
TLG,M,65,MON FNF,1957-03-01,1957-03-31T08:00:00Z,153540,,AF
TLG,M,65,MON FNF,1957-04-01,1957-04-30T07:00:00Z,172500,,AF
TLG,M,65,MON FNF,1957-05-01,1957-05-31T07:00:00Z,379990,,AF
TLG,M,65,MON FNF,1957-06-01,1957-06-30T07:00:00Z,404980,,AF
TLG,M,65,MON FNF,1957-07-01,1957-07-31T07:00:00Z,67160,,AF
TLG,M,65,MON FNF,1957-08-01,1957-08-31T07:00:00Z,8740,,AF
TLG,M,65,MON FNF,1957-09-01,1957-09-30T08:00:00Z,2040,,AF
TLG,M,65,MON FNF,1957-10-01,1957-10-31T08:00:00Z,11300,,AF
TLG,M,65,MON FNF,1957-11-01,1957-11-30T08:00:00Z,18390,,AF
TLG,M,65,MON FNF,1957-12-01,1957-12-31T08:00:00Z,48030,,AF
TLG,M,65,MON FNF,1958-01-01,1958-01-31T08:00:00Z,58120,,AF
TLG,M,65,MON FNF,1958-02-01,1958-02-28T08:00:00Z,176740,,AF
TLG,M,65,MON FNF,1958-03-01,1958-03-31T08:00:00Z,256770,,AF
TLG,M,65,MON FNF,1958-04-01,1958-04-30T07:00:00Z,425000,,AF
TLG,M,65,MON FNF,1958-05-01,1958-05-31T07:00:00Z,761400,,AF
TLG,M,65,MON FNF,1958-06-01,1958-06-30T07:00:00Z,579220,,AF
TLG,M,65,MON FNF,1958-07-01,1958-07-31T07:00:00Z,231900,,AF
TLG,M,65,MON FNF,1958-08-01,1958-08-31T07:00:00Z,54870,,AF
TLG,M,65,MON FNF,1958-09-01,1958-09-30T08:00:00Z,16630,,AF
TLG,M,65,MON FNF,1958-10-01,1958-10-31T08:00:00Z,5890,,AF
TLG,M,65,MON FNF,1958-11-01,1958-11-30T08:00:00Z,5830,,AF
TLG,M,65,MON FNF,1958-12-01,1958-12-31T08:00:00Z,5230,,AF
TLG,M,65,MON FNF,1959-01-01,1959-01-31T08:00:00Z,78640,,AF
TLG,M,65,MON FNF,1959-02-01,1959-02-28T08:00:00Z,116210,,AF
TLG,M,65,MON FNF,1959-03-01,1959-03-31T08:00:00Z,119020,,AF
TLG,M,65,MON FNF,1959-04-01,1959-04-30T07:00:00Z,224040,,AF
TLG,M,65,MON FNF,1959-05-01,1959-05-31T07:00:00Z,231480,,AF
TLG,M,65,MON FNF,1959-06-01,1959-06-30T07:00:00Z,138830,,AF
TLG,M,65,MON FNF,1959-07-01,1959-07-31T07:00:00Z,18220,,AF
TLG,M,65,MON FNF,1959-08-01,1959-08-31T07:00:00Z,1500,,AF
TLG,M,65,MON FNF,1959-09-01,1959-09-30T08:00:00Z,44720,,AF
TLG,M,65,MON FNF,1959-10-01,1959-10-31T08:00:00Z,5320,,AF
TLG,M,65,MON FNF,1959-11-01,1959-11-30T08:00:00Z,9530,,AF
TLG,M,65,MON FNF,1959-12-01,1959-12-31T08:00:00Z,12300,,AF
TLG,M,65,MON FNF,1960-01-01,1960-01-31T08:00:00Z,25200,,AF
TLG,M,65,MON FNF,1960-02-01,1960-02-29T08:00:00Z,119380,,AF
TLG,M,65,MON FNF,1960-03-01,1960-03-31T08:00:00Z,149500,,AF
TLG,M,65,MON FNF,1960-04-01,1960-04-30T07:00:00Z,238390,,AF
TLG,M,65,MON FNF,1960-05-01,1960-05-31T07:00:00Z,303410,,AF
TLG,M,65,MON FNF,1960-06-01,1960-06-30T07:00:00Z,162350,,AF
TLG,M,65,MON FNF,1960-07-01,1960-07-31T07:00:00Z,16060,,AF
TLG,M,65,MON FNF,1960-08-01,1960-08-31T07:00:00Z,5800,,AF
TLG,M,65,MON FNF,1960-09-01,1960-09-30T08:00:00Z,5140,,AF
TLG,M,65,MON FNF,1960-10-01,1960-10-31T08:00:00Z,5390,,AF
TLG,M,65,MON FNF,1960-11-01,1960-11-30T08:00:00Z,15660,,AF
TLG,M,65,MON FNF,1960-12-01,1960-12-31T08:00:00Z,32690,,AF
TLG,M,65,MON FNF,1961-01-01,1961-01-31T08:00:00Z,18660,,AF
TLG,M,65,MON FNF,1961-02-01,1961-02-28T08:00:00Z,46550,,AF
TLG,M,65,MON FNF,1961-03-01,1961-03-31T08:00:00Z,71390,,AF
TLG,M,65,MON FNF,1961-04-01,1961-04-30T08:00:00Z,164820,,AF
TLG,M,65,MON FNF,1961-05-01,1961-05-31T07:00:00Z,219810,,AF
TLG,M,65,MON FNF,1961-06-01,1961-06-30T07:00:00Z,122310,,AF
TLG,M,65,MON FNF,1961-07-01,1961-07-31T07:00:00Z,18760,,AF
TLG,M,65,MON FNF,1961-08-01,1961-08-31T07:00:00Z,12510,,AF
TLG,M,65,MON FNF,1961-09-01,1961-09-30T08:00:00Z,3840,,AF
TLG,M,65,MON FNF,1961-10-01,1961-10-31T08:00:00Z,5000,,AF
TLG,M,65,MON FNF,1961-11-01,1961-11-30T08:00:00Z,8030,,AF
TLG,M,65,MON FNF,1961-12-01,1961-12-31T08:00:00Z,23690,,AF
TLG,M,65,MON FNF,1962-01-01,1962-01-31T08:00:00Z,23870,,AF
TLG,M,65,MON FNF,1962-02-01,1962-02-28T08:00:00Z,233310,,AF
TLG,M,65,MON FNF,1962-03-01,1962-03-31T08:00:00Z,139020,,AF
TLG,M,65,MON FNF,1962-04-01,1962-04-30T07:00:00Z,389030,,AF
TLG,M,65,MON FNF,1962-05-01,1962-05-31T07:00:00Z,362480,,AF
TLG,M,65,MON FNF,1962-06-01,1962-06-30T07:00:00Z,445580,,AF
TLG,M,65,MON FNF,1962-07-01,1962-07-31T07:00:00Z,116890,,AF
TLG,M,65,MON FNF,1962-08-01,1962-08-31T07:00:00Z,14060,,AF
TLG,M,65,MON FNF,1962-09-01,1962-09-30T07:00:00Z,4990,,AF
TLG,M,65,MON FNF,1962-10-01,1962-10-31T08:00:00Z,17280,,AF
TLG,M,65,MON FNF,1962-11-01,1962-11-30T08:00:00Z,8750,,AF
TLG,M,65,MON FNF,1962-12-01,1962-12-31T08:00:00Z,29450,,AF
TLG,M,65,MON FNF,1963-01-01,1963-01-31T08:00:00Z,93090,,AF
TLG,M,65,MON FNF,1963-02-01,1963-02-28T08:00:00Z,308730,,AF
TLG,M,65,MON FNF,1963-03-01,1963-03-31T08:00:00Z,112200,,AF
TLG,M,65,MON FNF,1963-04-01,1963-04-30T07:00:00Z,247530,,AF
TLG,M,65,MON FNF,1963-05-01,1963-05-31T07:00:00Z,533660,,AF
TLG,M,65,MON FNF,1963-06-01,1963-06-30T07:00:00Z,463440,,AF
TLG,M,65,MON FNF,1963-07-01,1963-07-31T07:00:00Z,179130,,AF
TLG,M,65,MON FNF,1963-08-01,1963-08-31T07:00:00Z,31870,,AF
TLG,M,65,MON FNF,1963-09-01,1963-09-30T07:00:00Z,16030,,AF
TLG,M,65,MON FNF,1963-10-01,1963-10-31T08:00:00Z,17680,,AF
TLG,M,65,MON FNF,1963-11-01,1963-11-30T08:00:00Z,104940,,AF
TLG,M,65,MON FNF,1963-12-01,1963-12-31T08:00:00Z,48020,,AF
TLG,M,65,MON FNF,1964-01-01,1964-01-31T08:00:00Z,53550,,AF
TLG,M,65,MON FNF,1964-02-01,1964-02-29T08:00:00Z,51800,,AF
TLG,M,65,MON FNF,1964-03-01,1964-03-31T08:00:00Z,75270,,AF
TLG,M,65,MON FNF,1964-04-01,1964-04-30T07:00:00Z,169190,,AF
TLG,M,65,MON FNF,1964-05-01,1964-05-31T07:00:00Z,323070,,AF
TLG,M,65,MON FNF,1964-06-01,1964-06-30T07:00:00Z,225030,,AF
TLG,M,65,MON FNF,1964-07-01,1964-07-31T07:00:00Z,41220,,AF
TLG,M,65,MON FNF,1964-08-01,1964-08-31T07:00:00Z,12350,,AF
TLG,M,65,MON FNF,1964-09-01,1964-09-30T07:00:00Z,8160,,AF
TLG,M,65,MON FNF,1964-10-01,1964-10-31T08:00:00Z,8850,,AF
TLG,M,65,MON FNF,1964-11-01,1964-11-30T08:00:00Z,52250,,AF
TLG,M,65,MON FNF,1964-12-01,1964-12-31T08:00:00Z,517140,,AF
TLG,M,65,MON FNF,1965-01-01,1965-01-31T08:00:00Z,288700,,AF
TLG,M,65,MON FNF,1965-02-01,1965-02-28T08:00:00Z,141060,,AF
TLG,M,65,MON FNF,1965-03-01,1965-03-31T08:00:00Z,140880,,AF
TLG,M,65,MON FNF,1965-04-01,1965-04-30T07:00:00Z,326030,,AF
TLG,M,65,MON FNF,1965-05-01,1965-05-31T07:00:00Z,448980,,AF
TLG,M,65,MON FNF,1965-06-01,1965-06-30T07:00:00Z,476530,,AF
TLG,M,65,MON FNF,1965-07-01,1965-07-31T07:00:00Z,227610,,AF
TLG,M,65,MON FNF,1965-08-01,1965-08-31T07:00:00Z,87410,,AF
TLG,M,65,MON FNF,1965-09-01,1965-09-30T07:00:00Z,22930,,AF
TLG,M,65,MON FNF,1965-10-01,1965-10-31T07:00:00Z,7440,,AF
TLG,M,65,MON FNF,1965-11-01,1965-11-30T08:00:00Z,129570,,AF
TLG,M,65,MON FNF,1965-12-01,1965-12-31T08:00:00Z,88850,,AF
TLG,M,65,MON FNF,1966-01-01,1966-01-31T08:00:00Z,77750,,AF
TLG,M,65,MON FNF,1966-02-01,1966-02-28T08:00:00Z,74930,,AF
TLG,M,65,MON FNF,1966-03-01,1966-03-31T08:00:00Z,146420,,AF
TLG,M,65,MON FNF,1966-04-01,1966-04-30T07:00:00Z,298540,,AF
TLG,M,65,MON FNF,1966-05-01,1966-05-31T07:00:00Z,354860,,AF
TLG,M,65,MON FNF,1966-06-01,1966-06-30T07:00:00Z,86350,,AF
TLG,M,65,MON FNF,1966-07-01,1966-07-31T07:00:00Z,22320,,AF
TLG,M,65,MON FNF,1966-08-01,1966-08-31T07:00:00Z,9310,,AF
TLG,M,65,MON FNF,1966-09-01,1966-09-30T07:00:00Z,9760,,AF
TLG,M,65,MON FNF,1966-10-01,1966-10-31T08:00:00Z,7080,,AF
TLG,M,65,MON FNF,1966-11-01,1966-11-30T08:00:00Z,67330,,AF
TLG,M,65,MON FNF,1966-12-01,1966-12-31T08:00:00Z,221600,,AF
TLG,M,65,MON FNF,1967-01-01,1967-01-31T08:00:00Z,134970,,AF
TLG,M,65,MON FNF,1967-02-01,1967-02-28T08:00:00Z,115040,,AF
TLG,M,65,MON FNF,1967-03-01,1967-03-31T08:00:00Z,306310,,AF
TLG,M,65,MON FNF,1967-04-01,1967-04-30T08:00:00Z,289540,,AF
TLG,M,65,MON FNF,1967-05-01,1967-05-31T07:00:00Z,648920,,AF
TLG,M,65,MON FNF,1967-06-01,1967-06-30T07:00:00Z,743530,,AF
TLG,M,65,MON FNF,1967-07-01,1967-07-31T07:00:00Z,472500,,AF
TLG,M,65,MON FNF,1967-08-01,1967-08-31T07:00:00Z,77530,,AF
TLG,M,65,MON FNF,1967-09-01,1967-09-30T07:00:00Z,20260,,AF
TLG,M,65,MON FNF,1967-10-01,1967-10-31T08:00:00Z,9940,,AF
TLG,M,65,MON FNF,1967-11-01,1967-11-30T08:00:00Z,11140,,AF
TLG,M,65,MON FNF,1967-12-01,1967-12-31T08:00:00Z,31620,,AF
TLG,M,65,MON FNF,1968-01-01,1968-01-31T08:00:00Z,47230,,AF
TLG,M,65,MON FNF,1968-02-01,1968-02-29T08:00:00Z,134490,,AF
TLG,M,65,MON FNF,1968-03-01,1968-03-31T08:00:00Z,122790,,AF
TLG,M,65,MON FNF,1968-04-01,1968-04-30T07:00:00Z,187490,,AF
TLG,M,65,MON FNF,1968-05-01,1968-05-31T07:00:00Z,287670,,AF
TLG,M,65,MON FNF,1968-06-01,1968-06-30T07:00:00Z,141010,,AF
TLG,M,65,MON FNF,1968-07-01,1968-07-31T07:00:00Z,18660,,AF
TLG,M,65,MON FNF,1968-08-01,1968-08-31T07:00:00Z,10030,,AF
TLG,M,65,MON FNF,1968-09-01,1968-09-30T07:00:00Z,4560,,AF
TLG,M,65,MON FNF,1968-10-01,1968-10-31T08:00:00Z,12660,,AF
TLG,M,65,MON FNF,1968-11-01,1968-11-30T08:00:00Z,80850,,AF
TLG,M,65,MON FNF,1968-12-01,1968-12-31T08:00:00Z,81260,,AF
TLG,M,65,MON FNF,1969-01-01,1969-01-31T08:00:00Z,577550,,AF
TLG,M,65,MON FNF,1969-02-01,1969-02-28T08:00:00Z,286000,,AF
TLG,M,65,MON FNF,1969-03-01,1969-03-31T08:00:00Z,263460,,AF
TLG,M,65,MON FNF,1969-04-01,1969-04-30T07:00:00Z,489690,,AF
TLG,M,65,MON FNF,1969-05-01,1969-05-31T07:00:00Z,960270,,AF
TLG,M,65,MON FNF,1969-06-01,1969-06-30T07:00:00Z,716380,,AF
TLG,M,65,MON FNF,1969-07-01,1969-07-31T07:00:00Z,316150,,AF
TLG,M,65,MON FNF,1969-08-01,1969-08-31T07:00:00Z,54810,,AF
TLG,M,65,MON FNF,1969-09-01,1969-09-30T07:00:00Z,13180,,AF
TLG,M,65,MON FNF,1969-10-01,1969-10-31T08:00:00Z,38510,,AF
TLG,M,65,MON FNF,1969-11-01,1969-11-30T08:00:00Z,39310,,AF
TLG,M,65,MON FNF,1969-12-01,1969-12-31T08:00:00Z,112290,,AF
TLG,M,65,MON FNF,1970-01-01,1970-01-31T08:00:00Z,408401,,AF
TLG,M,65,MON FNF,1970-02-01,1970-02-28T08:00:00Z,134261,,AF
TLG,M,65,MON FNF,1970-03-01,1970-03-31T08:00:00Z,191575,,AF
TLG,M,65,MON FNF,1970-04-01,1970-04-30T07:00:00Z,161494,,AF
TLG,M,65,MON FNF,1970-05-01,1970-05-29T07:00:00Z,410581,,AF
TLG,M,65,MON FNF,1970-06-01,1970-06-28T07:00:00Z,336311,,AF
TLG,M,65,MON FNF,1970-07-01,1970-07-29T07:00:00Z,95259,,AF
TLG,M,65,MON FNF,1970-08-01,1970-08-29T07:00:00Z,22778,,AF
TLG,M,65,MON FNF,1970-09-01,1970-09-28T07:00:00Z,11611,,AF
TLG,M,65,MON FNF,1970-10-01,1970-10-29T08:00:00Z,10708,,AF
TLG,M,65,MON FNF,1970-11-01,1970-11-28T08:00:00Z,86508,,AF
TLG,M,65,MON FNF,1970-12-01,1970-12-29T08:00:00Z,123263,,AF
TLG,M,65,MON FNF,1971-01-01,1971-01-31T08:00:00Z,120518,,AF
TLG,M,65,MON FNF,1971-02-01,1971-02-28T08:00:00Z,94171,,AF
TLG,M,65,MON FNF,1971-03-01,1971-03-31T08:00:00Z,146321,,AF
TLG,M,65,MON FNF,1971-04-01,1971-04-30T07:00:00Z,194344,,AF
TLG,M,65,MON FNF,1971-05-01,1971-05-29T07:00:00Z,348928,,AF
TLG,M,65,MON FNF,1971-06-01,1971-06-28T07:00:00Z,418237,,AF
TLG,M,65,MON FNF,1971-07-01,1971-07-29T07:00:00Z,110670,,AF
TLG,M,65,MON FNF,1971-08-01,1971-08-29T07:00:00Z,19622,,AF
TLG,M,65,MON FNF,1971-09-01,1971-09-28T07:00:00Z,9844,,AF
TLG,M,65,MON FNF,1971-10-01,1971-10-29T07:00:00Z,6181,,AF
TLG,M,65,MON FNF,1971-11-01,1971-11-28T08:00:00Z,34871,,AF
TLG,M,65,MON FNF,1971-12-01,1971-12-29T08:00:00Z,76542,,AF
TLG,M,65,MON FNF,1972-01-01,1972-01-31T08:00:00Z,59357,,AF
TLG,M,65,MON FNF,1972-02-01,1972-02-29T08:00:00Z,78033,,AF
TLG,M,65,MON FNF,1972-03-01,1972-03-31T08:00:00Z,181513,,AF
TLG,M,65,MON FNF,1972-04-01,1972-04-30T08:00:00Z,155728,,AF
TLG,M,65,MON FNF,1972-05-01,1972-05-29T07:00:00Z,344130,,AF
TLG,M,65,MON FNF,1972-06-01,1972-06-28T07:00:00Z,219544,,AF
TLG,M,65,MON FNF,1972-07-01,1972-07-29T07:00:00Z,28337,,AF
TLG,M,65,MON FNF,1972-08-01,1972-08-29T07:00:00Z,11399,,AF
TLG,M,65,MON FNF,1972-09-01,1972-09-28T07:00:00Z,10977,,AF
TLG,M,65,MON FNF,1972-10-01,1972-10-29T07:00:00Z,11383,,AF
TLG,M,65,MON FNF,1972-11-01,1972-11-28T08:00:00Z,36095,,AF
TLG,M,65,MON FNF,1972-12-01,1972-12-29T08:00:00Z,86247,,AF
TLG,M,65,MON FNF,1973-01-01,1973-01-31T08:00:00Z,139557,,AF
TLG,M,65,MON FNF,1973-02-01,1973-02-28T08:00:00Z,186063,,AF
TLG,M,65,MON FNF,1973-03-01,1973-03-31T08:00:00Z,173431,,AF
TLG,M,65,MON FNF,1973-04-01,1973-04-30T07:00:00Z,259406,,AF
TLG,M,65,MON FNF,1973-05-01,1973-05-29T07:00:00Z,655184,,AF
TLG,M,65,MON FNF,1973-06-01,1973-06-28T07:00:00Z,400351,,AF
TLG,M,65,MON FNF,1973-07-01,1973-07-29T07:00:00Z,57348,,AF
TLG,M,65,MON FNF,1973-08-01,1973-08-29T07:00:00Z,19710,,AF
TLG,M,65,MON FNF,1973-09-01,1973-09-28T07:00:00Z,5921,,AF
TLG,M,65,MON FNF,1973-10-01,1973-10-29T08:00:00Z,17349,,AF
TLG,M,65,MON FNF,1973-11-01,1973-11-28T08:00:00Z,171392,,AF
TLG,M,65,MON FNF,1973-12-01,1973-12-29T08:00:00Z,136459,,AF
TLG,M,65,MON FNF,1974-01-01,1974-01-31T07:00:00Z,179857,,AF
TLG,M,65,MON FNF,1974-02-01,1974-02-28T07:00:00Z,68703,,AF
TLG,M,65,MON FNF,1974-03-01,1974-03-31T07:00:00Z,228524,,AF
TLG,M,65,MON FNF,1974-04-01,1974-04-30T07:00:00Z,273856,,AF
TLG,M,65,MON FNF,1974-05-01,1974-05-29T07:00:00Z,560604,,AF
TLG,M,65,MON FNF,1974-06-01,1974-06-28T07:00:00Z,441592,,AF
TLG,M,65,MON FNF,1974-07-01,1974-07-29T07:00:00Z,122525,,AF
TLG,M,65,MON FNF,1974-08-01,1974-08-29T07:00:00Z,28530,,AF
TLG,M,65,MON FNF,1974-09-01,1974-09-28T07:00:00Z,9509,,AF
TLG,M,65,MON FNF,1974-10-01,1974-10-29T08:00:00Z,14696,,AF
TLG,M,65,MON FNF,1974-11-01,1974-11-28T08:00:00Z,12097,,AF
TLG,M,65,MON FNF,1974-12-01,1974-12-29T08:00:00Z,35351,,AF
TLG,M,65,MON FNF,1975-01-01,1975-01-31T08:00:00Z,53853,,AF
TLG,M,65,MON FNF,1975-02-01,1975-02-28T07:00:00Z,144319,,AF
TLG,M,65,MON FNF,1975-03-01,1975-03-31T07:00:00Z,224186,,AF
TLG,M,65,MON FNF,1975-04-01,1975-04-30T07:00:00Z,176275,,AF
TLG,M,65,MON FNF,1975-05-01,1975-05-29T07:00:00Z,582040,,AF
TLG,M,65,MON FNF,1975-06-01,1975-06-28T07:00:00Z,596315,,AF
TLG,M,65,MON FNF,1975-07-01,1975-07-29T07:00:00Z,151335,,AF
TLG,M,65,MON FNF,1975-08-01,1975-08-29T07:00:00Z,27588,,AF
TLG,M,65,MON FNF,1975-09-01,1975-09-28T07:00:00Z,14616,,AF
TLG,M,65,MON FNF,1975-10-01,1975-10-29T08:00:00Z,70108,,AF
TLG,M,65,MON FNF,1975-11-01,1975-11-28T08:00:00Z,55730,,AF
TLG,M,65,MON FNF,1975-12-01,1975-12-29T08:00:00Z,31628,,AF
TLG,M,65,MON FNF,1976-01-01,1976-01-31T08:00:00Z,7882,,AF
TLG,M,65,MON FNF,1976-02-01,1976-02-29T08:00:00Z,37803,,AF
TLG,M,65,MON FNF,1976-03-01,1976-03-31T08:00:00Z,70677,,AF
TLG,M,65,MON FNF,1976-04-01,1976-04-30T07:00:00Z,99529,,AF
TLG,M,65,MON FNF,1976-05-01,1976-05-31T07:00:00Z,208988,,AF
TLG,M,65,MON FNF,1976-06-01,1976-06-30T07:00:00Z,39626,,AF
TLG,M,65,MON FNF,1976-07-01,1976-07-31T07:00:00Z,14404,,AF
TLG,M,65,MON FNF,1976-08-01,1976-08-31T07:00:00Z,20664,,AF
TLG,M,65,MON FNF,1976-09-01,1976-09-28T07:00:00Z,13559,,AF
TLG,M,65,MON FNF,1976-10-01,1976-10-31T07:00:00Z,12105,,AF
TLG,M,65,MON FNF,1976-11-01,1976-11-30T08:00:00Z,8503,,AF
