node,Lake Eleanor,Lake Eleanor,Don Pedro Reservoir,Don Pedro Reservoir,Cherry Lake,Cherry Lake
IFRs,Baseline,natural_flow,Baseline,natural_flow,Baseline,natural_flow
Date,,,,,,
1992-03-15,1404.5,1404.5,240.01622212699698,240.01622212699698,1390.7427068896523,1390.7427068896523
1992-03-16,1404.5,1404.5,240.07417575088257,240.07417575088257,1390.9935617558797,1390.9935617558797
1992-03-17,1404.5,1404.5,240.1125323478188,240.1125323478188,1391.2132917295385,1391.2132917295385
1992-03-18,1404.5,1404.5,240.14133521152712,240.14133521152712,1391.4269211421606,1391.4269211421606
1992-03-19,1404.5,1404.5,240.17266654005533,240.17266654005533,1391.6340618109632,1391.6340618109632
1992-03-20,1404.5,1404.5,240.19566982833297,240.19566982833297,1391.8358548649867,1391.8358548649867
1992-03-21,1404.5,1404.5,240.20603511212568,240.20603511212568,1392.0325137169132,1392.0325137169132
1992-03-22,1404.5,1404.5,240.21745749062956,240.21745749062956,1392.2166942152307,1392.2166942152307
1992-03-23,1404.5,1404.5,240.2305839518819,240.2305839518819,1392.403370384311,1392.403370384311
1992-03-24,1404.5,1404.5,240.22862646264554,240.22862646264554,1392.579065602281,1392.579065602281
1992-03-25,1404.5,1404.5,240.22081497757108,240.22081497757108,1392.7492703446958,1392.7492703446958
1992-03-26,1404.5,1404.5,240.22133881862,240.22133881862,1392.926962099194,1392.926962099194
1992-03-27,1404.5,1404.5,240.2105982484143,240.2105982484143,1393.1130999059399,1393.1130999059399
1992-03-28,1404.5,1404.5,240.19070135620257,240.19070135620257,1393.2882959896756,1393.2882959896756
1992-03-29,1404.5,1404.5,240.1647925421353,240.1647925421353,1393.4776988069366,1393.4776988069366
1992-03-30,1404.5,1404.5,240.13638580696494,240.13638580696494,1393.6718619881003,1393.6718619881003
1992-03-31,1404.5,1404.5,240.12169213442942,240.12169213442942,1393.8984688883613,1393.8984688883613
1992-04-01,1404.5,1404.5,240.08798487006408,240.08798487006408,1394.0723956198328,1394.0723956198328
1992-04-02,1404.5,1404.5,240.05418350829336,240.05418350829336,1394.2711568851105,1394.2711568851105
1992-04-03,1404.5,1404.5,240.01641485133183,240.01641485133183,1394.5466789313377,1394.5466789313377
1992-04-04,1404.5,1404.5,239.9888557684475,239.9888557684475,1394.876606599087,1394.876606599087
1992-04-05,1404.5,1404.5,239.95334874203675,239.95334874203675,1395.2313094704916,1395.2313094704916
1992-04-06,1404.5,1404.5,239.91552108026212,239.91552108026212,1395.5519350927825,1395.5519350927825
1992-04-07,1404.5,1404.5,239.8676905012357,239.8676905012357,1395.8695734728528,1395.8695734728528
1992-04-08,1404.5,1404.5,239.8238468953184,239.8238468953184,1396.196285893076,1396.196285893076
1992-04-09,1404.5,1404.5,239.78706629889984,239.78706629889984,1396.5598282705653,1396.5598282705653
1992-04-10,1404.5,1404.5,239.75317625548988,239.75317625548988,1396.9696742931399,1396.9696742931399
1992-04-11,1404.5,1404.5,239.73125632824022,239.73125632824022,1397.4153906917477,1397.4153906917477
1992-04-12,1404.5,1404.5,239.7136215642707,239.7136215642707,1397.968938155532,1397.968938155532
1992-04-13,1404.5,1404.5,239.6898287571646,239.6898287571646,1398.3486184221367,1398.3486184221367
1992-04-14,1404.5,1404.5,239.64015932555316,239.64015932555316,1398.6842287805925,1398.6842287805925
1992-04-15,1404.5,1404.5,239.59381923541753,239.59381923541753,1399.0072064983099,1399.0072064983099
1992-04-16,1404.5,1404.5,239.543284062708,239.543284062708,1399.383587707477,1399.383587707477
1992-04-17,1404.5,1404.5,239.48876013859837,239.48876013859837,1399.698853878617,1399.698853878617
1992-04-18,1404.5,1404.5,239.41146878229685,239.41146878229685,1400.0484165004527,1400.0484165004527
1992-04-19,1404.5,1404.5,239.33442715710262,239.33442715710262,1400.4036012659026,1400.4036012659026
1992-04-20,1404.5,1404.5,239.24639062892086,239.24639062892086,1400.8107805503646,1400.8107805503646
1992-04-21,1404.5,1404.5,239.51980952544102,239.51980952544102,1398.5908873378905,1398.5908873378905
1992-04-22,1404.5,1404.5,240.14627396892166,240.14627396892166,1393.5627762790436,1393.5627762790436
1992-04-23,1404.5,1404.5,241.42060157401033,241.42060157401033,1381.0765923556798,1381.0765923556798
1992-04-24,1404.5,1404.5,241.67694471483375,241.67694471483375,1377.8801687763714,1377.8801687763714
1992-04-25,1404.5,1404.5,241.68151883650958,241.68151883650958,1377.8801687763714,1377.8801687763714
1992-04-26,1404.5,1404.5,241.6940981377456,241.6940981377456,1377.8801687763714,1377.8801687763714
1992-04-27,1404.5,1404.5,241.72300115160618,241.72300115160618,1377.8801687763714,1377.8801687763714
1992-04-28,1404.5,1404.5,241.67262482596902,241.67262482596902,1378.862858790249,1378.862858790249
1992-04-29,1404.5,1404.5,241.63024449177172,241.63024449177172,1380.0228692235908,1380.0228692235908
1992-04-30,1404.5,1404.5,241.6087657676116,241.6087657676116,1381.277879894329,1381.277879894329
1992-05-01,1404.5,1404.5,241.5859259229601,241.5859259229601,1382.4189131785106,1382.4189131785106
1992-05-02,1404.5,1404.5,241.54450073084226,241.54450073084226,1383.443230117709,1383.443230117709
1992-05-03,1404.5,1404.5,241.5016877058392,241.5016877058392,1384.4035660564036,1384.4035660564036
1992-05-04,1404.5,1404.5,241.457782845124,241.457782845124,1385.3441987062222,1385.3441987062222
1992-05-05,1404.5,1404.5,241.39738215170536,241.39738215170536,1386.2766792611408,1386.2766792611408
1992-05-06,1404.5,1404.5,241.32023744547664,241.32023744547664,1387.049967031163,1387.049967031163
1992-05-07,1404.5,1404.5,241.23972431370063,241.23972431370063,1387.7524049068409,1387.7524049068409
1992-05-08,1404.5,1404.5,241.16169867401118,241.16169867401118,1388.440572239863,1388.440572239863
1992-05-09,1404.5,1404.5,241.09176306987894,241.09176306987894,1389.0994440960555,1389.0994440960555
1992-05-10,1404.5,1404.5,241.0177961541479,241.0177961541479,1389.748036519174,1389.748036519174
1992-05-11,1404.5,1404.5,240.947090080098,240.947090080098,1390.314817812816,1390.314817812816
1992-05-12,1404.5,1404.5,240.87642131567569,240.87642131567569,1390.8155664557928,1390.8155664557928
1992-05-13,1404.5,1404.5,240.83047765112235,240.83047765112235,1391.2756931910737,1391.2756931910737
1992-05-14,1404.5,1404.5,240.80019496137325,240.80019496137325,1391.7109381626356,1391.7109381626356
1992-05-15,1404.5,1404.5,240.75567547348078,240.75567547348078,1392.116235085659,1392.116235085659
1992-05-16,1404.5,1404.5,240.70799134609564,240.70799134609564,1392.4969055205786,1392.4969055205786
1992-05-17,1404.5,1404.5,240.65133364421592,240.65133364421592,1392.8632699806856,1392.8632699806856
1992-05-18,1404.5,1404.5,240.60390307526526,240.60390307526526,1393.2151595506555,1393.2151595506555
1992-05-19,1404.5,1404.5,240.5535374830939,240.5535374830939,1393.5445880841705,1393.5445880841705
1992-05-20,1404.5,1404.5,240.48894300508474,240.48894300508474,1393.848886604164,1393.848886604164
1992-05-21,1404.5,1404.5,240.42229600165308,240.42229600165308,1394.1144259675452,1394.1144259675452
1992-05-22,1404.5,1404.5,240.34249518675335,240.34249518675335,1394.3661432672777,1394.3661432672777
1992-05-23,1404.5,1404.5,240.27065623706446,240.27065623706446,1394.6097877676423,1394.6097877676423
1992-05-24,1404.5,1404.5,240.19314587937004,240.19314587937004,1394.8334145004583,1394.8334145004583
1992-05-25,1404.5,1404.5,240.10470090765693,240.10470090765693,1395.046971897174,1395.046971897174
1992-05-26,1404.5,1404.5,240.01752150616468,240.01752150616468,1395.2468518475719,1395.2468518475719
1992-05-27,1404.5,1404.5,239.9327532552545,239.9327532552545,1395.429418429923,1395.429418429923
1992-05-28,1404.5,1404.5,239.8408386907058,239.8408386907058,1395.6027005317558,1395.6027005317558
1992-05-29,1404.5,1404.5,239.7473341212823,239.7473341212823,1395.76601839396,1395.76601839396
1992-05-30,1404.5,1404.5,239.6549509295022,239.6549509295022,1395.9132629656856,1395.9132629656856
1992-05-31,1404.5,1404.5,239.56180960107204,239.56180960107204,1396.042080708532,1396.042080708532
1992-06-01,1404.5,1404.5,239.4713153162769,239.4713153162769,1396.162100150149,1396.162100150149
1992-06-02,1404.5,1404.5,239.37708071184238,239.37708071184238,1396.216968757375,1396.216968757375
1992-06-03,1404.5,1404.5,239.26758301852647,239.26758301852647,1396.319940585913,1396.319940585913
1992-06-04,1404.5,1404.5,239.1590231522148,239.1590231522148,1396.3379543234582,1396.3379543234582
1992-06-05,1404.5,1404.5,239.0559725013094,239.0559725013094,1396.3485506803438,1396.3485506803438
1992-06-06,1404.5,1404.5,238.9475739421819,238.9475739421819,1396.3470779856882,1396.3470779856882
1992-06-07,1404.5,1404.5,238.83921658776327,238.83921658776327,1396.339084154264,1396.339084154264
1992-06-08,1404.5,1404.5,238.7271973518279,238.7271973518279,1396.321321813803,1396.321321813803
1992-06-09,1404.5,1404.5,238.5950857277088,238.5950857277088,1396.2979048890381,1396.2979048890381
1992-06-10,1404.5,1404.5,238.45232578955478,238.45232578955478,1396.2698514139754,1396.2698514139754
1992-06-11,1404.5,1404.5,238.31328304021704,238.31328304021704,1396.2374379598336,1396.2374379598336
1992-06-12,1404.5,1404.5,238.180560308037,238.180560308037,1396.2040413864913,1396.2040413864913
1992-06-13,1404.5,1404.5,238.04031912698574,238.04031912698574,1396.1652580023433,1396.1652580023433
1992-06-14,1404.5,1404.5,237.90952973682377,237.90952973682377,1396.1218817804236,1396.1218817804236
1992-06-15,1404.5,1404.5,237.77402936364211,237.77402936364211,1396.0789591789778,1396.0789591789778
1992-06-16,1404.5,1404.5,237.62214003990542,237.62214003990542,1396.0378510590579,1396.0378510590579
1992-06-17,1404.5,1404.5,237.45459789032586,237.45459789032586,1396.0668827640275,1396.0668827640275
1992-06-18,1404.5,1404.5,237.30405224292875,237.30405224292875,1396.020212983199,1396.020212983199
1992-06-19,1404.5,1404.5,237.14745116057782,237.14745116057782,1395.9675248124508,1395.9675248124508
1992-06-20,1404.5,1404.5,237.00058955293997,237.00058955293997,1395.9108120466594,1395.9108120466594
1992-06-21,1404.5,1404.5,236.85217331405892,236.85217331405892,1395.8740646465603,1395.8740646465603
1992-06-22,1404.5,1404.5,236.70040728022553,236.70040728022553,1395.8131500787688,1395.8131500787688
1992-06-23,1404.5,1404.5,236.54706572504074,236.54706572504074,1395.7494494351279,1395.7494494351279
1992-06-24,1404.5,1404.5,236.38767021147154,236.38767021147154,1395.6837522547546,1395.6837522547546
1992-06-25,1404.5,1404.5,236.24111402563744,236.24111402563744,1395.7872790938861,1395.7872790938861
1992-06-26,1404.5,1404.5,236.08322654258697,236.08322654258697,1395.7615810112084,1395.7615810112084
1992-06-27,1404.5,1404.5,235.9249870476207,235.9249870476207,1395.6897683788618,1395.6897683788618
1992-06-28,1404.5,1404.5,235.7764410846076,235.7764410846076,1395.616584186405,1395.616584186405
1992-06-29,1404.5,1404.5,235.6218665898233,235.6218665898233,1395.5413484013493,1395.5413484013493
1992-06-30,1404.5,1404.5,235.4927901536094,235.4927901536094,1395.6961087887619,1395.6961087887619
1992-07-01,1404.5,1404.5,235.33995092459708,235.33995092459708,1395.848913412357,1395.848913412357
1992-07-02,1404.5,1404.5,235.18350950656944,235.18350950656944,1395.8018466700037,1395.8018466700037
1992-07-03,1404.5,1404.5,235.03168096941508,235.03168096941508,1395.7515017433795,1395.7515017433795
1992-07-04,1404.5,1404.5,234.88617194129225,234.88617194129225,1395.700494183344,1395.700494183344
1992-07-05,1404.5,1404.5,234.7445466101458,234.7445466101458,1395.6487727590777,1395.6487727590777
1992-07-06,1404.5,1404.5,234.6065975203858,234.6065975203858,1395.595553932313,1395.595553932313
1992-07-07,1404.5,1404.5,234.44795362121485,234.44795362121485,1395.541336837284,1395.541336837284
1992-07-08,1404.5,1404.5,234.28660542503735,234.28660542503735,1395.486371041108,1395.486371041108
1992-07-09,1404.5,1404.5,234.11584508048836,234.11584508048836,1395.4297482951995,1395.4297482951995
1992-07-10,1404.5,1404.5,233.94328441058983,233.94328441058983,1395.37247008797,1395.37247008797
1992-07-11,1404.5,1404.5,233.76413534266345,233.76413534266345,1395.3135308813423,1395.3135308813423
1992-07-12,1404.5,1404.5,233.7200498387354,233.7200498387354,1395.9203196185342,1395.9203196185342
1992-07-13,1404.5,1404.5,233.73282558354563,233.73282558354563,1396.8792420390155,1396.8792420390155
1992-07-14,1404.5,1404.5,233.57077888106906,233.57077888106906,1396.950051248193,1396.950051248193
1992-07-15,1404.5,1404.5,233.4255266267305,233.4255266267305,1397.2292499424725,1397.2292499424725
1992-07-16,1404.5,1404.5,233.27353702967915,233.27353702967915,1397.306083123957,1397.306083123957
1992-07-17,1404.5,1404.5,233.10387547695393,233.10387547695393,1397.3093084820614,1397.3093084820614
1992-07-18,1404.5,1404.5,232.9325454467262,232.9325454467262,1397.3221811885549,1397.3221811885549
1992-07-19,1404.5,1404.5,232.75174097797338,232.75174097797338,1397.324167005708,1397.324167005708
1992-07-20,1404.5,1404.5,232.57283427011728,232.57283427011728,1397.323884720861,1397.323884720861
1992-07-21,1404.5,1404.5,232.39580515883554,232.39580515883554,1397.3190662321995,1397.3190662321995
1992-07-22,1404.5,1404.5,232.2217502153938,232.2217502153938,1397.3089724442552,1397.3089724442552
1992-07-23,1404.5,1404.5,232.04953045200233,232.04953045200233,1397.295081547779,1397.295081547779
1992-07-24,1404.5,1404.5,231.87913147443604,231.87913147443604,1397.277561688066,1397.277561688066
1992-07-25,1404.5,1404.5,231.70969789406433,231.70969789406433,1397.2555056245383,1397.2555056245383
1992-07-26,1404.5,1404.5,231.5420610535093,231.5420610535093,1397.2293686402445,1397.2293686402445
1992-07-27,1404.5,1404.5,231.37418208691702,231.37418208691702,1397.2005082709022,1397.2005082709022
1992-07-28,1404.5,1404.5,231.20461493827077,231.20461493827077,1397.169610733508,1397.169610733508
1992-07-29,1404.5,1404.5,231.02531659050055,231.02531659050055,1397.2081684665811,1397.2081684665811
1992-07-30,1404.5,1404.5,230.85550418532128,230.85550418532128,1397.1710081743267,1397.1710081743267
1992-07-31,1404.5,1404.5,230.68204411079319,230.68204411079319,1397.1315420004921,1397.1315420004921
1992-08-01,1404.5,1404.5,230.51042764606598,230.51042764606598,1397.089980260098,1397.089980260098
1992-08-02,1404.5,1404.5,230.35000908374624,230.35000908374624,1397.060553463853,1397.060553463853
1992-08-03,1404.5,1404.5,230.1913131320327,230.1913131320327,1397.0297678017569,1397.0297678017569
1992-08-04,1404.5,1404.5,230.02960683464894,230.02960683464894,1396.997541462612,1396.997541462612
1992-08-05,1404.5,1404.5,229.86964017963004,229.86964017963004,1396.9643740938957,1396.9643740938957
1992-08-06,1404.5,1404.5,229.7113995287405,229.7113995287405,1396.9314311410276,1396.9314311410276
1992-08-07,1404.5,1404.5,229.5521232333333,229.5521232333333,1396.8962200861592,1396.8962200861592
1992-08-08,1404.5,1404.5,229.39418868762246,229.39418868762246,1396.8601017905282,1396.8601017905282
1992-08-09,1404.5,1404.5,229.2340858285477,229.2340858285477,1396.8231746936722,1396.8231746936722
1992-08-10,1404.5,1404.5,229.07571322809284,229.07571322809284,1396.785695536804,1396.785695536804
1992-08-11,1404.5,1404.5,228.92076045795224,228.92076045795224,1396.747762759647,1396.747762759647
1992-08-12,1404.5,1404.5,228.75681311054683,228.75681311054683,1396.7813464987655,1396.7813464987655
1992-08-13,1404.5,1404.5,228.60358555478996,228.60358555478996,1396.7435830199704,1396.7435830199704
1992-08-14,1404.5,1404.5,228.4355896966535,228.4355896966535,1396.7033897897313,1396.7033897897313
1992-08-15,1404.5,1404.5,228.2690460773446,228.2690460773446,1396.670900457152,1396.670900457152
1992-08-16,1404.5,1404.5,228.10177172983842,228.10177172983842,1396.6297734474417,1396.6297734474417
1992-08-17,1404.5,1404.5,227.93631719783755,227.93631719783755,1396.5881278116526,1396.5881278116526
1992-08-18,1404.5,1404.5,227.77123630106342,227.77123630106342,1396.5456588304955,1396.5456588304955
1992-08-19,1404.5,1404.5,227.60795300388114,227.60795300388114,1396.5022826085758,1396.5022826085758
1992-08-20,1404.5,1404.5,227.44491878903858,227.44491878903858,1396.4579526930024,1396.4579526930024
1992-08-21,1404.5,1404.5,227.28824267057783,227.28824267057783,1396.4132156098453,1396.4132156098453
1992-08-22,1404.5,1404.5,227.13328231924547,227.13328231924547,1396.3680249063996,1396.3680249063996
1992-08-23,1404.5,1404.5,226.98309668302653,226.98309668302653,1396.3223805824798,1396.3223805824798
1992-08-24,1404.5,1404.5,226.84091964393872,226.84091964393872,1396.275829017797,1396.275829017797
1992-08-25,1404.5,1404.5,226.70898372962995,226.70898372962995,1396.2288238328254,1396.2288238328254
1992-08-26,1404.5,1404.5,226.5666391080665,226.5666391080665,1396.2533491318316,1396.2533491318316
1992-08-27,1404.5,1404.5,226.43763375626918,226.43763375626918,1396.2050964907414,1396.2050964907414
1992-08-28,1404.5,1404.5,226.31007118947701,226.31007118947701,1396.1562768240588,1396.1562768240588
1992-08-29,1404.5,1404.5,226.17569102587967,226.17569102587967,1396.106997303777,1396.106997303777
1992-08-30,1404.5,1404.5,226.03742414904553,226.03742414904553,1396.0604457390943,1396.0604457390943
1992-08-31,1404.5,1404.5,225.90069717663835,225.90069717663835,1396.0343070920408,1396.0343070920408
1992-09-01,1404.5,1404.5,225.76636303649386,225.76636303649386,1395.9968424238186,1395.9968424238186
1992-09-02,1404.5,1404.5,225.6329679505832,225.6329679505832,1395.9760673163548,1395.9760673163548
1992-09-03,1404.5,1404.5,225.51310259712864,225.51310259712864,1395.9498058927609,1395.9498058927609
1992-09-04,1404.5,1404.5,225.40240583971934,225.40240583971934,1395.9235403097418,1395.9235403097418
1992-09-05,1404.5,1404.5,225.29737260019073,225.29737260019073,1395.8964117791043,1395.8964117791043
1992-09-06,1404.5,1404.5,225.20440156308717,225.20440156308717,1395.8691479276172,1395.8691479276172
1992-09-07,1404.5,1404.5,225.1222855794317,225.1222855794317,1395.8413849421001,1395.8413849421001
1992-09-08,1404.5,1404.5,225.04993852326604,225.04993852326604,1395.8131228223488,1395.8131228223488
1992-09-09,1404.5,1404.5,224.9745017342358,224.9745017342358,1395.8639734995395,1395.8639734995395
1992-09-10,1404.5,1404.5,224.91885843540908,224.91885843540908,1395.8339644103767,1395.8339644103767
1992-09-11,1404.5,1404.5,224.8703354888589,224.8703354888589,1395.803206620067,1395.803206620067
1992-09-12,1404.5,1404.5,224.82822060821488,224.82822060821488,1395.7709514272588,1395.7709514272588
1992-09-13,1404.5,1404.5,224.79187315745148,224.79187315745148,1395.7381971002164,1395.7381971002164
1992-09-14,1404.5,1404.5,224.7560419932237,224.7560419932237,1395.7049436391442,1395.7049436391442
1992-09-15,1404.5,1404.5,224.7207220603013,224.7207220603013,1395.6709414769246,1395.6709414769246
1992-09-16,1404.5,1404.5,224.68590836479314,224.68590836479314,1395.635691479324,1395.635691479324
1992-09-17,1404.5,1404.5,224.65163520378647,224.65163520378647,1395.5999157270073,1395.5999157270073
1992-09-18,1404.5,1404.5,224.62165062626767,224.62165062626767,1395.5636674611424,1395.5636674611424
1992-09-19,1404.5,1404.5,224.59396697112777,224.59396697112777,1395.5269200610433,1395.5269200610433
1992-09-20,1404.5,1404.5,224.56923520640368,224.56923520640368,1395.4891743926798,1395.4891743926798
1992-09-21,1404.5,1404.5,224.54490401439867,224.54490401439867,1395.4504304560523,1395.4504304560523
1992-09-22,1404.5,1404.5,224.52159474264965,224.52159474264965,1395.4106882511605,1395.4106882511605
1992-09-23,1404.5,1404.5,224.4867902115148,224.4867902115148,1395.4496207142809,1395.4496207142809
1992-09-24,1404.5,1404.5,224.46453187687837,224.46453187687837,1395.4073828386265,1395.4073828386265
1992-09-25,1404.5,1404.5,224.4430850710354,224.4430850710354,1395.3646458287383,1395.3646458287383
1992-09-26,1404.5,1404.5,224.42288776575867,224.42288776575867,1395.3204114165555,1395.3204114165555
1992-09-27,1404.5,1404.5,224.4033152740064,224.4033152740064,1395.2759751323192,1395.2759751323192
1992-09-28,1404.5,1404.5,224.38409209726188,224.38409209726188,1395.2309104936114,1395.2309104936114
1992-09-29,1404.5,1404.5,224.36613837628252,224.36613837628252,1395.1851786789302,1395.1851786789302
1992-09-30,1404.5,1404.5,224.34851776044795,224.34851776044795,1395.138448595985,1395.138448595985
1992-10-01,1404.5,1404.5,224.32916136784092,224.32916136784092,1395.089860624819,1395.089860624819
1992-10-02,1404.5,1404.5,224.29230177138814,224.29230177138814,1395.0670889806229,1395.0670889806229
1992-10-03,1404.5,1404.5,224.2557243073477,224.2557243073477,1395.0253332597813,1395.0253332597813
1992-10-04,1404.5,1404.5,224.219630160036,224.219630160036,1394.9720413925552,1394.9720413925552
1992-10-05,1404.5,1404.5,224.18404133206448,224.18404133206448,1394.9183234315562,1394.9183234315562
1992-10-06,1404.5,1404.5,224.14895269201833,224.14895269201833,1394.8643777132866,1394.8643777132866
1992-10-07,1404.5,1404.5,224.10247775973764,224.10247775973764,1394.889833554534,1394.889833554534
1992-10-08,1404.5,1404.5,224.0683743250351,224.0683743250351,1394.835206686395,1394.835206686395
1992-10-09,1404.5,1404.5,224.0312499686357,224.0312499686357,1394.780490457132,1394.780490457132
1992-10-10,1404.5,1404.5,223.99729979528163,223.99729979528163,1394.7254954739858,1394.7254954739858
1992-10-11,1404.5,1404.5,223.97159026277097,223.97159026277097,1394.6702801106928,1394.6702801106928
1992-10-12,1404.5,1404.5,223.9495484716663,223.9495484716663,1394.6140664791355,1394.6140664791355
1992-10-13,1404.5,1404.5,223.92980484785647,223.92980484785647,1394.5574933537687,1394.5574933537687
1992-10-14,1404.5,1404.5,223.9096530482949,223.9096530482949,1394.5002814539473,1394.5002814539473
1992-10-15,1404.5,1404.5,223.8839450522485,223.8839450522485,1394.4420712858614,1394.4420712858614
1992-10-16,1404.5,1404.5,223.85995982500174,223.85995982500174,1394.3833619835416,1394.3833619835416
1992-10-17,1404.5,1404.5,223.83918243242394,223.83918243242394,1394.3241535469876,1394.3241535469876
1992-10-18,1404.5,1404.5,223.82285397308678,223.82285397308678,1394.2644865585407,1394.2644865585407
1992-10-19,1404.5,1404.5,223.80651018757752,223.80651018757752,1394.2046791611506,1394.2046791611506
1992-10-20,1404.5,1404.5,223.79429351350578,223.79429351350578,1394.1444724563326,1394.1444724563326
1992-10-21,1404.5,1404.5,223.78120229304642,223.78120229304642,1394.2338174677136,1394.2338174677136
1992-10-22,1404.5,1404.5,223.7619655174651,223.7619655174651,1394.2260622961364,1394.2260622961364
1992-10-23,1404.5,1404.5,223.74582650636992,223.74582650636992,1394.1921173659937,1394.1921173659937
1992-10-24,1404.5,1404.5,223.72762329003532,223.72762329003532,1394.131593498918,1394.131593498918
1992-10-25,1404.5,1404.5,223.71177101955706,223.71177101955706,1394.0713867941,1394.0713867941
1992-10-26,1404.5,1404.5,223.69649478920297,223.69649478920297,1394.0111800892817,1394.0111800892817
1992-10-27,1404.5,1404.5,223.68491491430038,223.68491491430038,1393.9509733844634,1393.9509733844634
1992-10-28,1404.5,1404.5,223.6860224784526,223.6860224784526,1394.0205415566452,1394.0205415566452
1992-10-29,1404.5,1404.5,223.69625620374768,223.69625620374768,1394.2428579496598,1394.2428579496598
1992-10-30,1404.5,1404.5,223.80319141179012,223.80319141179012,1394.6290580853533,1394.6290580853533
1992-10-31,1404.5,1404.5,223.94721136861554,223.94721136861554,1394.963058450515,1394.963058450515
1992-11-01,1404.5,1404.5,223.96952056428316,223.96952056428316,1395.0376510443791,1395.0376510443791
1992-11-02,1404.5,1404.5,223.979499450239,223.979499450239,1394.9696467200931,1394.9696467200931
1992-11-03,1404.5,1404.5,223.96605558617694,223.96605558617694,1395.108472562675,1395.108472562675
1992-11-04,1404.5,1404.5,223.95003591960233,223.95003591960233,1395.2537205978724,1395.2537205978724
1992-11-05,1404.5,1404.5,223.9282353494654,223.9282353494654,1395.3720153895279,1395.3720153895279
1992-11-06,1404.5,1404.5,223.9073709301465,223.9073709301465,1395.483821437364,1395.483821437364
1992-11-07,1404.5,1404.5,223.88096929185812,223.88096929185812,1395.6345448229727,1395.6345448229727
1992-11-08,1404.5,1404.5,223.85819550726703,223.85819550726703,1395.8469823637352,1395.8469823637352
1992-11-09,1404.5,1404.5,223.8366176239942,223.8366176239942,1396.0318361343063,1396.0318361343063
1992-11-10,1404.5,1404.5,223.81545277953714,223.81545277953714,1396.0690330063278,1396.0690330063278
1992-11-11,1404.5,1404.5,223.79576183148066,223.79576183148066,1396.0799198956681,1396.0799198956681
1992-11-12,1404.5,1404.5,223.77194097017744,223.77194097017744,1396.0917140257716,1396.0917140257716
1992-11-13,1404.5,1404.5,223.75386879683955,223.75386879683955,1396.1401180706926,1396.1401180706926
1992-11-14,1404.5,1404.5,223.73049943121154,223.73049943121154,1396.280348628589,1396.280348628589
1992-11-15,1404.5,1404.5,223.7095236399067,223.7095236399067,1396.431277754735,1396.431277754735
1992-11-16,1404.5,1404.5,223.69028603793203,223.69028603793203,1396.575075418346,1396.575075418346
1992-11-17,1404.5,1404.5,223.67283461372097,223.67283461372097,1396.710210307127,1396.710210307127
1992-11-18,1404.5,1404.5,223.65658032041833,223.65658032041833,1396.8304197105313,1396.8304197105313
1992-11-19,1404.5,1404.5,223.6329708856146,223.6329708856146,1396.879410712656,1396.879410712656
1992-11-20,1404.5,1404.5,223.6107220055435,223.6107220055435,1396.9102568991514,1396.9102568991514
1992-11-21,1404.5,1404.5,223.58852082216822,223.58852082216822,1396.9361929885436,1396.9361929885436
1992-11-22,1404.5,1404.5,223.56942074340103,223.56942074340103,1397.0055969082973,1397.0055969082973
1992-11-23,1404.5,1404.5,223.5511547264403,223.5511547264403,1397.0744351770907,1397.0744351770907
1992-11-24,1404.5,1404.5,223.5329099252472,223.5329099252472,1397.109817567586,1397.109817567586
1992-11-25,1404.5,1404.5,223.51482493605656,223.51482493605656,1397.1247870404522,1397.1247870404522
1992-11-26,1404.5,1404.5,223.49284008446097,223.49284008446097,1397.1478634885952,1397.1478634885952
1992-11-27,1404.5,1404.5,223.47185172522438,223.47185172522438,1397.1827922586165,1397.1827922586165
1992-11-28,1404.5,1404.5,223.4526339249868,223.4526339249868,1397.2063805188232,1397.2063805188232
1992-11-29,1404.5,1404.5,223.4364756754488,223.4364756754488,1397.2282436471148,1397.2282436471148
1992-11-30,1404.5,1404.5,223.41657530375508,223.41657530375508,1397.25047104627,1397.25047104627
1992-12-01,1404.5,1404.5,223.3943128852998,223.3943128852998,1397.269069482188,1397.269069482188
1992-12-02,1404.5,1404.5,223.3740231738751,223.3740231738751,1397.2935649833428,1397.2935649833428
1992-12-03,1404.5,1404.5,223.35194370181372,223.35194370181372,1397.33257633689,1397.33257633689
1992-12-04,1404.5,1404.5,223.32844955129536,223.32844955129536,1397.3486042572822,1397.3486042572822
1992-12-05,1404.5,1404.5,223.3041797208084,223.3041797208084,1397.3640507631271,1397.3640507631271
1992-12-06,1404.5,1404.5,223.2820278606204,223.2820278606204,1397.4145255429721,1397.4145255429721
1992-12-07,1404.5,1404.5,223.38739464437012,223.38739464437012,1397.6354386729142,1397.6354386729142
1992-12-08,1404.5,1404.5,223.51684462265285,223.51684462265285,1397.7801435774736,1397.7801435774736
1992-12-09,1404.5,1404.5,223.64307895081907,223.64307895081907,1397.836998308568,1397.836998308568
1992-12-10,1404.5,1404.5,223.82345328900118,223.82345328900118,1398.0579933828321,1398.0579933828321
1992-12-11,1404.5,1404.5,224.06828034908153,224.06828034908153,1398.280732700738,1398.280732700738
1992-12-12,1404.5,1404.5,224.22641106964144,224.22641106964144,1398.4515105345617,1398.4515105345617
1992-12-13,1404.5,1404.5,224.23270415641346,224.23270415641346,1398.4719234521908,1398.4719234521908
1992-12-14,1404.5,1404.5,224.21853107178154,224.21853107178154,1398.493243610583,1398.493243610583
