node,Turlock Irrigation District,Turlock Irrigation District,Modesto Irrigation District,Modesto Irrigation District
IFRs,Baseline,natural_flow,Baseline,natural_flow
Date,,,,
2002-08-12,3.8342435242112933,3.8342435242112933,1.7718126649311396,1.7718126649311396
2002-08-13,3.9750459052078972,3.9750459052078972,1.7209754662740149,1.7209754662740149
2002-08-14,3.830680580987275,3.830680580987275,1.7001188176117341,1.7001188176117341
2002-08-15,3.8221989664142737,3.8221989664142737,1.773279056642855,1.773279056642855
2002-08-16,3.8048954518290334,3.8048954518290334,1.760569656126324,1.760569656126324
2002-08-17,4.105669884691299,4.105669884691299,1.8545861404107271,1.8545861404107271
2002-08-18,3.884966162433675,3.884966162433675,1.824279232535615,1.824279232535615
2002-08-19,3.704467164821993,3.704467164821993,1.7944612563674067,1.7944612563674067
2002-08-20,3.5268520863078496,3.5268520863078496,1.7858254799237507,1.7858254799237507
2002-08-21,3.502424232026569,3.502424232026569,1.7294482654820362,1.7294482654820362
2002-08-22,3.4345674485625675,3.4345674485625675,1.6637833656541254,1.6637833656541254
2002-08-23,3.460013839033568,3.460013839033568,1.7437870349459172,1.7437870349459172
2002-08-24,3.4739237797384104,3.4739237797384104,1.6849655653786775,1.6849655653786775
2002-08-25,3.2259082841019655,3.2259082841019655,1.5331050715318448,1.5331050715318448
2002-08-26,3.2839254047400064,3.2839254047400064,1.499539425762032,1.499539425762032
2002-08-27,3.2018183951319266,3.2018183951319266,1.511433940100388,1.511433940100388
2002-08-28,3.456112157122308,3.456112157122308,1.6258181413401673,1.6258181413401673
2002-08-29,3.2671307715616265,3.2671307715616265,1.4544048167161332,1.4544048167161332
2002-08-30,3.0606765020720834,3.0606765020720834,1.4643444110448687,1.4643444110448687
2002-08-31,3.4712100033604885,3.4712100033604885,1.4768908343257647,1.4768908343257647
2002-09-01,3.339058606280508,3.339058606280508,1.4001459029286731,1.4001459029286731
2002-09-02,3.2092830202672054,3.2092830202672054,1.2672077115934548,1.2672077115934548
2002-09-03,3.3041128384227867,3.3041128384227867,1.2882059568144189,1.2882059568144189
2002-09-04,2.930561403995542,2.930561403995542,1.245385301787337,1.245385301787337
