node,New Exchequer PH,New Exchequer PH,Merced Falls PH,Merced Falls PH,McSwain PH,McSwain PH
1990-10-26,25.819145108883447,25.819145108883447,3.1822196732177495,3.1822196732177495,6.609379914342481,6.609379914342481
1990-10-27,25.800504163618616,25.800504163618616,3.179922169466213,3.179922169466213,6.604608064279353,6.604608064279353
1990-10-28,25.783583170304336,25.783583170304336,3.1778366504613036,3.1778366504613036,6.6002765005164745,6.6002765005164745
1990-10-29,25.769301805756196,25.769301805756196,3.1760764667281154,3.1760764667281154,6.596620648876313,6.596620648876313
1990-10-30,32.08163834172718,32.08163834172718,3.954074399038691,3.954074399038691,8.212500266016008,8.212500266016008
1990-10-31,74.12828096739644,74.12828096739644,9.136339450491706,9.136339450491706,18.97591764733041,18.97591764733041
1990-11-01,102.97714997026554,102.97714997026554,12.691973771607374,12.691973771607374,26.360869183679167,26.360869183679167
1990-11-02,33.156396978073026,33.156396978073026,4.086538818837149,4.086538818837149,8.487625105117916,8.487625105117916
1990-11-03,26.96133415891371,26.96133415891371,3.322994917719925,3.322994917719925,6.901766100399995,6.901766100399995
1990-11-04,29.080834805429234,29.080834805429234,3.5842241964700876,3.5842241964700876,7.444331895759955,7.444331895759955
1990-11-05,30.53813953720649,30.53813953720649,3.76383757126534,3.76383757126534,7.817383775776342,7.817383775776342
1990-11-06,29.225098252471387,29.225098252471387,3.6020047224080196,3.6020047224080196,7.481261543323156,7.481261543323156
1990-11-07,25.83599122742111,25.83599122742111,3.184295963877329,3.184295963877329,6.613692311094113,6.613692311094113
1990-11-08,26.823081151788557,26.823081151788557,3.305955180838636,3.305955180838636,6.866375050675578,6.866375050675578
1990-11-09,28.496662901000324,28.496662901000324,3.5122247821217347,3.5122247821217347,7.294791156305837,7.294791156305837
1990-11-10,27.0354277790046,27.0354277790046,3.3321269852039097,3.3321269852039097,6.920733145294179,6.920733145294179
1990-11-11,25.15277534864787,25.15277534864787,3.1000893411824935,3.1000893411824935,6.438797546481243,6.438797546481243
1990-11-12,25.322952536394,25.322952536394,3.1210637457375183,3.1210637457375183,6.482360789254202,6.482360789254202
1990-11-13,25.107418709039884,25.107418709039884,3.094499117716035,3.094499117716035,6.427186811054377,6.427186811054377
1990-11-14,25.098798543393286,25.098798543393286,3.093436678948549,3.093436678948549,6.424980155898186,6.424980155898186
1990-11-15,25.09101347186819,25.09101347186819,3.0924771658562267,3.0924771658562267,6.422987274447128,6.422987274447128
1990-11-16,25.08402789385079,25.08402789385079,3.091616190649572,3.091616190649572,6.4211990533869985,6.4211990533869985
1990-11-17,25.077122091494022,25.077122091494022,3.090765047824108,3.090765047824108,6.419431253903446,6.419431253903446
1990-11-18,34.631052340907836,34.631052340907836,4.268290665656213,4.268290665656213,8.865118530814042,8.865118530814042
1990-11-19,117.99901508778265,117.99901508778265,14.543424487879898,14.543424487879898,30.20627975653036,30.20627975653036
1990-11-20,39.43006028850029,39.43006028850029,4.859770261063216,4.859770261063216,10.0936048576783,10.0936048576783
1990-11-21,26.846295771276896,26.846295771276896,3.3088163917164755,3.3088163917164755,6.872317704435734,6.872317704435734
1990-11-22,25.876696284599948,25.876696284599948,3.189312878000848,3.189312878000848,6.624112299292613,6.624112299292613
1990-11-23,30.55080751520375,30.55080751520375,3.765398904478844,3.765398904478844,7.820626620532715,7.820626620532715
1990-11-24,141.81498503988922,141.81498503988922,17.47875204418541,17.47875204418541,36.3028717536015,36.3028717536015
1990-11-25,179.63566881559998,179.63566881559998,22.14016602431772,22.14016602431772,45.984496247352645,45.984496247352645
1990-11-26,58.5737568543717,58.5737568543717,7.219238305923729,7.219238305923729,14.994152998801837,14.994152998801837
1990-11-27,25.366125328903898,25.366125328903898,3.126384809200052,3.126384809200052,6.493412486994683,6.493412486994683
1990-11-28,25.35055702408911,25.35055702408911,3.1244660095786334,3.1244660095786334,6.489427194657956,6.489427194657956
1990-11-29,25.401060797854154,25.401060797854154,3.1306906193311685,3.1306906193311685,6.502355532390037,6.502355532390037
1990-11-30,25.60553031331089,25.60553031331089,3.1558915666094665,3.1558915666094665,6.554697184402754,6.554697184402754
1990-12-01,36.58339727652341,36.58339727652341,4.508917938047401,4.508917938047401,9.364894543881418,9.364894543881418
1990-12-02,34.17813650741423,34.17813650741423,4.212468613083323,4.212468613083323,8.749177712473376,8.749177712473376
1990-12-03,33.53923471104354,33.53923471104354,4.1337237182740285,4.1337237182740285,8.585626801613943,8.585626801613943
1990-12-04,34.86785842811407,34.86785842811407,4.297477107975178,4.297477107975178,8.925737942873365,8.925737942873365
1990-12-05,38.90688481283345,38.90688481283345,4.795288680275351,4.795288680275351,9.959678445089246,9.959678445089246
1990-12-06,38.94479390016227,38.94479390016227,4.799960990027775,4.799960990027775,9.969382699792703,9.969382699792703
1990-12-07,40.14275936150282,40.14275936150282,4.947610698909949,4.947610698909949,10.27604695319341,10.27604695319341
1990-12-08,37.89004831851369,37.89004831851369,4.669963187001882,4.669963187001882,9.699380953697283,9.699380953697283
1990-12-09,39.85703166368834,39.85703166368834,4.9123946490626755,4.9123946490626755,10.202904217485381,10.202904217485381
1990-12-10,44.524330214027096,44.524330214027096,5.4876410100492174,5.4876410100492174,11.397674577338817,11.397674577338817
1990-12-11,37.58051686805129,37.58051686805129,4.631813315385792,4.631813315385792,9.620144753470049,9.620144753470049
1990-12-12,34.48010648308954,34.48010648308954,4.249686529991983,4.249686529991983,8.826478269232561,8.826478269232561
1990-12-13,33.54176839336623,33.54176839336623,4.1340359956054025,4.1340359956054025,8.586275392765291,8.586275392765291
1990-12-14,34.640039021863146,34.640039021863146,4.269398277577999,4.269398277577999,8.867419009329195,8.867419009329195
1990-12-15,117.31004106570303,117.31004106570303,14.458508171783771,14.458508171783771,30.029910978872035,30.029910978872035
1990-12-16,64.4238147582063,64.4238147582063,7.940260217088411,7.940260217088411,16.491695037637257,16.491695037637257
1990-12-17,44.44474893635549,44.44474893635549,5.4778325866347926,5.4778325866347926,11.377302760379646,11.377302760379646
1990-12-18,123.65914055532224,123.65914055532224,15.241037152425017,15.241037152425017,31.65520145475278,31.65520145475278
1990-12-19,149.08373462754517,149.08373462754517,18.37462825697193,18.37462825697193,38.163581212587765,38.163581212587765
1990-12-20,49.92294503048907,49.92294503048907,6.153022385173029,6.153022385173029,12.779652802517106,12.779652802517106
1990-12-21,33.39017695251266,33.39017695251266,4.11535229158107,4.11535229158107,8.547469869958917,8.547469869958917
1990-12-22,33.114303770176434,33.114303770176434,4.081350814597951,4.081350814597951,8.476849767606598,8.476849767606598
1990-12-23,33.10957908427873,33.10957908427873,4.080768495224088,4.080768495224088,8.47564030679981,8.47564030679981
1990-12-24,54.38738941043478,54.38738941043478,6.703266890788422,6.703266890788422,13.92249501859652,13.92249501859652
1990-12-25,55.99919483536448,55.99919483536448,6.9019225360849665,6.9019225360849665,14.335097153811805,14.335097153811805
1990-12-26,44.86182874064188,44.86182874064188,5.529237834674756,5.529237834674756,11.484070001103658,11.484070001103658
1990-12-27,43.12814444132286,43.12814444132286,5.315560570722917,5.315560570722917,11.040268390422616,11.040268390422616
1990-12-28,43.92653210447814,43.92653210447814,5.413962160621916,5.413962160621916,11.244645698906846,11.244645698906846
1990-12-29,37.15563582227783,37.15563582227783,4.579446561299405,4.579446561299405,9.511380491985895,9.511380491985895
1990-12-30,38.25221059452792,38.25221059452792,4.714599828330228,4.714599828330228,9.792089990449915,9.792089990449915
1990-12-31,48.70897356991311,48.70897356991311,6.003399930661919,6.003399930661919,12.46889121245365,12.46889121245365
1991-01-01,67.08120016008304,67.08120016008304,8.267784001067776,8.267784001067776,17.17195263817989,17.17195263817989
1991-01-02,153.04769897470237,153.04769897470237,18.863188403958258,18.863188403958258,39.178306767085544,39.178306767085544
1991-01-03,180.89259458113023,180.89259458113023,22.29508261361519,22.29508261361519,46.306253605060704,46.306253605060704
1991-01-04,58.24329862535183,58.24329862535183,7.178509200714045,7.178509200714045,14.909559803628163,14.909559803628163
1991-01-05,36.782173056533,36.782173056533,4.533417130218102,4.533417130218102,9.415778670459302,9.415778670459302
1991-01-06,41.62052848017846,41.62052848017846,5.129746317347033,5.129746317347033,10.654337461644438,10.654337461644438
1991-01-07,43.46658778222769,43.46658778222769,5.357273844077051,5.357273844077051,11.126905674890633,11.126905674890633
1991-01-08,35.03828440769735,35.03828440769735,4.318482176220862,4.318482176220862,8.969364873261249,8.969364873261249
1991-01-09,35.72777291241005,35.72777291241005,4.403461902501549,4.403461902501549,9.145865352072619,9.145865352072619
1991-01-10,38.77304770650939,38.77304770650939,4.7787932048847095,4.7787932048847095,9.925417811028685,9.925417811028685
1991-01-11,61.56571942502577,61.56571942502577,7.5879988560393326,7.5879988560393326,15.760058191849517,15.760058191849517
1991-01-12,77.23465035396,77.23465035396,9.519200685149812,9.519200685149812,19.771109561837967,19.771109561837967
1991-01-13,71.66037473855599,71.66037473855599,8.832169048259038,8.832169048259038,18.3441643576459,18.3441643576459
1991-01-14,74.08572999166307,74.08572999166307,9.131095026188644,9.131095026188644,18.965025126948273,18.965025126948273
1991-01-15,69.51954441434357,69.51954441434357,8.568310878439698,8.568310878439698,17.79613843017255,17.79613843017255
1991-01-16,76.41609360779373,76.41609360779373,9.41831324792792,9.41831324792792,19.561569219040198,19.561569219040198
1991-01-17,83.49079547426673,83.49079547426673,10.290273003632407,10.290273003632407,21.37260487568321,21.37260487568321
1991-01-18,89.68401217260224,89.68401217260224,11.053589369640319,11.053589369640319,22.957991296439076,22.957991296439076
1991-01-19,49.31594196259492,49.31594196259492,6.078209021050773,6.078209021050773,12.624267569273908,12.624267569273908
1991-01-20,47.32183486565798,47.32183486565798,5.832434546039493,5.832434546039493,12.113800962499694,12.113800962499694
1991-01-21,40.48305512987848,40.48305512987848,4.989552284670092,4.989552284670092,10.363158436046652,10.363158436046652
1991-01-22,41.365861603123484,41.365861603123484,5.0983585257348905,5.0983585257348905,10.589145909602058,10.589145909602058
1991-01-23,53.903323651677354,53.903323651677354,6.643605597815599,6.643605597815599,13.798580206945712,13.798580206945712
1991-01-24,48.75840624623865,48.75840624623865,6.009492527238588,6.009492527238588,12.481545362567466,12.481545362567466
1991-01-25,52.73035525817619,52.73035525817619,6.499036787263549,6.499036787263549,13.498314891906375,13.498314891906375
1991-01-26,57.933879098899666,57.933879098899666,7.140373123775735,7.140373123775735,14.830352254555029,14.830352254555029
1991-01-27,49.453728175566624,49.453728175566624,6.095191225371157,6.095191225371157,12.659539125502745,12.659539125502745
1991-01-28,36.4483967392482,36.4483967392482,4.4922790693396895,4.4922790693396895,9.330336085972402,9.330336085972402
1991-01-29,53.15335887215499,53.15335887215499,6.551172147151292,6.551172147151292,13.606598554209503,13.606598554209503
1991-01-30,72.54275232327957,72.54275232327957,8.940922428646818,8.940922428646818,18.57004204107592,18.57004204107592
1991-01-31,60.18053811914113,60.18053811914113,7.4172747215271135,7.4172747215271135,15.405469011525085,15.405469011525085
1991-02-01,100.64486405093061,100.64486405093061,12.404518625250777,12.404518625250777,25.763833005883633,25.763833005883633
1991-02-02,67.01595911573047,67.01595911573047,8.259743016985441,8.259743016985441,17.1552517425338,17.1552517425338
1991-02-03,257.5029355533151,257.5029355533151,31.737336924728186,31.737336924728186,65.91754773262157,65.91754773262157
1991-02-04,462.01126843366796,462.01126843366796,56.943068465580374,56.943068465580374,118.26913652283321,118.26913652283321
1991-02-05,192.89287217121932,192.89287217121932,23.774121492331464,23.774121492331464,49.37817536451431,49.37817536451431
1991-02-06,56.645760390030496,56.645760390030496,6.9816119920838515,6.9816119920838515,14.50060989144482,14.50060989144482
1991-02-07,65.07818306290338,65.07818306290338,8.020911365062352,8.020911365062352,16.659205182198903,16.659205182198903
1991-02-08,72.72930275908126,72.72930275908126,8.963914842390652,8.963914842390652,18.617796631640395,18.617796631640395
1991-02-09,70.04965239046909,70.04965239046909,8.633646892604471,8.633646892604471,17.931839476627076,17.931839476627076
1991-02-10,70.92509519407326,70.92509519407326,8.741545558523027,8.741545558523027,18.155941942370855,18.155941942370855
1991-02-11,72.33543471642314,72.33543471642314,8.91537045299616,8.91537045299616,18.516971313099916,18.516971313099916
1991-02-12,76.54681569429317,76.54681569429317,9.434424795914046,9.434424795914046,19.59503244678173,19.59503244678173
1991-02-13,86.93604521674814,86.93604521674814,10.714901373914914,10.714901373914914,22.25454594506492,22.25454594506492
1991-02-14,128.78788372365025,128.78788372365025,15.87315674198955,15.87315674198955,32.968095895665364,32.968095895665364
1991-02-15,153.61535429965483,153.61535429965483,18.93315214346445,18.93315214346445,39.323619467687685,39.323619467687685
1991-02-16,89.68621517488599,89.68621517488599,11.053860890528325,11.053860890528325,22.958555237614664,22.958555237614664
1991-02-17,41.482252636154605,41.482252636154605,5.112703765809101,5.112703765809101,10.618940565958084,10.618940565958084
1991-02-18,39.211139050835015,39.211139050835015,4.832788133403849,4.832788133403849,10.037563744583894,10.037563744583894
1991-02-19,48.31046190637836,48.31046190637836,5.954283213188933,5.954283213188933,12.366877184743199,12.366877184743199
1991-02-20,86.49788904497042,86.49788904497042,10.660898455387098,10.660898455387098,22.14238341648854,22.14238341648854
1991-02-21,94.03257923482712,94.03257923482712,11.589551950793233,11.589551950793233,24.071170360890424,24.071170360890424
1991-02-22,75.50664466335806,75.50664466335806,9.30622331193021,9.30622331193021,19.32876160433707,19.32876160433707
1991-02-23,70.19145822704174,70.19145822704174,8.65112451709651,8.65112451709651,17.96814000648689,17.96814000648689
1991-02-24,89.92922412696306,89.92922412696306,11.083811838354311,11.083811838354311,23.020762505906877,23.020762505906877
1991-02-25,99.3087154348321,99.3087154348321,12.239837788818729,12.239837788818729,25.42179558409543,25.42179558409543
1991-02-26,359.88660932748786,359.88660932748786,44.35616452442209,44.35616452442209,92.12649439394168,92.12649439394168
1991-02-27,1280.48949,1280.48949,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-02-28,1280.48949,1280.48949,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-01,1280.48949,1280.48949,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-02,1280.48949,1280.48949,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-03,1280.48949,1280.48949,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-04,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-05,222.75553749320082,222.75553749320082,27.237389127362032,27.237389127362032,56.57128391626236,56.57128391626236
1991-03-06,45.81985795063212,45.81985795063212,5.602614035127695,5.602614035127695,11.636470286208437,11.636470286208437
1991-03-07,61.093157047055996,61.093157047055996,7.4701536502117065,7.4701536502117065,15.515297045108479,15.515297045108479
1991-03-08,94.6813540537309,94.6813540537309,11.577143771546961,11.577143771546961,24.04539892487861,24.04539892487861
1991-03-09,296.6183533846158,296.6183533846158,36.26895027783884,36.26895027783884,75.32958000924005,75.32958000924005
1991-03-10,353.63283368300847,353.63283368300847,43.2403845382735,43.2403845382735,89.80905104100718,89.80905104100718
1991-03-11,256.4823050661354,256.4823050661354,31.361322937178794,31.361322937178794,65.13657735595747,65.13657735595747
1991-03-12,516.0887602807077,516.0887602807077,58.30818749999999,58.30818749999999,131.06656791741,131.06656791741
1991-03-13,359.4652374732861,359.4652374732861,43.9535405539283,43.9535405539283,91.29025583819052,91.29025583819052
1991-03-14,235.390197329361,235.390197329361,28.78228965069853,28.78228965069853,59.7799984417032,59.7799984417032
1991-03-15,107.21544243483929,107.21544243483929,13.109746940181624,13.109746940181624,27.228572193740007,27.228572193740007
1991-03-16,427.5301733742289,427.5301733742289,52.276167079518125,52.276167079518125,108.57611484275944,108.57611484275944
1991-03-17,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-18,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-19,849.0756313267103,849.0756313267103,58.30818749999999,58.30818749999999,215.63234362974774,215.63234362974774
1991-03-20,392.89080726482865,392.89080726482865,48.040645464816684,48.040645464816684,99.77905670042682,99.77905670042682
1991-03-21,250.21793287329766,250.21793287329766,30.595348070851827,30.595348070851827,63.54566930551685,63.54566930551685
1991-03-22,319.60298909655256,319.60298909655256,39.079392046792805,39.079392046792805,81.1667877716353,81.1667877716353
1991-03-23,1046.9531623748433,1046.9531623748433,58.30818749999999,58.30818749999999,265.885576907572,265.885576907572
1991-03-24,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-25,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-26,976.8202579433921,976.8202579433921,58.30818749999999,58.30818749999999,248.07453394490352,248.07453394490352
1991-03-27,891.9981008702617,891.9981008702617,58.30818749999999,58.30818749999999,226.5329894150831,226.5329894150831
1991-03-28,894.2801945625091,894.2801945625091,58.30818749999999,58.30818749999999,227.1125528757292,227.1125528757292
1991-03-29,945.278538717794,945.278538717794,58.30818749999999,58.30818749999999,240.06415820475922,240.06415820475922
1991-03-30,1087.0953870544993,1087.0953870544993,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-03-31,1218.1645608639863,1218.1645608639863,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-01,1248.83996711519,1248.83996711519,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-02,1221.777828628427,1221.777828628427,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-03,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-04,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-05,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-06,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-07,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-08,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-09,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-10,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-11,1233.0119866490054,1233.0119866490054,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-12,1152.2525221179224,1152.2525221179224,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-13,1212.7238265080657,1212.7238265080657,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-14,1221.0426593639947,1221.0426593639947,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-15,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-16,916.7037746773965,916.7037746773965,58.30818749999999,58.30818749999999,232.80727423428158,232.80727423428158
1991-04-17,911.4695603609218,911.4695603609218,58.30818749999999,58.30818749999999,231.4779864082275,231.4779864082275
1991-04-18,978.2824886178739,978.2824886178739,58.30818749999999,58.30818749999999,248.44588393497818,248.44588393497818
1991-04-19,921.521015466811,921.521015466811,58.30818749999999,58.30818749999999,234.0306669250213,234.0306669250213
1991-04-20,894.6361154607216,894.6361154607216,58.30818749999999,58.30818749999999,227.20294300659233,227.20294300659233
1991-04-21,1067.8455886339225,1067.8455886339225,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-22,997.5972522834553,997.5972522834553,58.30818749999999,58.30818749999999,253.3510862540652,253.3510862540652
1991-04-23,1118.0095097397536,1118.0095097397536,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-24,908.9619215152692,908.9619215152692,58.30818749999999,58.30818749999999,230.84114320920625,230.84114320920625
1991-04-25,875.2803864465908,875.2803864465908,58.30818749999999,58.30818749999999,222.28733707469465,222.28733707469465
1991-04-26,868.7190589129325,868.7190589129325,58.30818749999999,58.30818749999999,220.62101386248057,220.62101386248057
1991-04-27,1027.6018829490208,1027.6018829490208,58.30818749999999,58.30818749999999,260.97110099886635,260.97110099886635
1991-04-28,1257.1265665527424,1257.1265665527424,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-29,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-04-30,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-01,896.9161688100377,896.9161688100377,58.30818749999999,58.30818749999999,227.78198829911324,227.78198829911324
1991-05-02,814.3917174085768,814.3917174085768,58.30818749999999,58.30818749999999,206.82397206839062,206.82397206839062
1991-05-03,807.6797429106991,807.6797429106991,58.30818749999999,58.30818749999999,205.1193903586329,205.1193903586329
1991-05-04,940.4408918941314,940.4408918941314,58.30818749999999,58.30818749999999,238.83558317121427,238.83558317121427
1991-05-05,1229.2943852866347,1229.2943852866347,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-06,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-07,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-08,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-09,1008.8610943052595,1008.8610943052595,58.30818749999999,58.30818749999999,256.2116661174181,256.2116661174181
1991-05-10,921.5477410648181,921.5477410648181,58.30818749999999,58.30818749999999,234.03745419239831,234.03745419239831
1991-05-11,962.5239032866511,962.5239032866511,58.30818749999999,58.30818749999999,244.44381325730325,244.44381325730325
1991-05-12,1040.7118138163842,1040.7118138163842,58.30818749999999,58.30818749999999,264.3005159690456,264.3005159690456
1991-05-13,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-14,989.6309148012925,989.6309148012925,58.30818749999999,58.30818749999999,251.32794490122697,251.32794490122697
1991-05-15,1278.137769589485,1278.137769589485,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-16,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-17,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-18,1049.1554893317307,1049.1554893317307,58.30818749999999,58.30818749999999,266.4448827051139,266.4448827051139
1991-05-19,1106.9736365360936,1106.9736365360936,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-20,1183.4205062621634,1183.4205062621634,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-21,1107.619401661138,1107.619401661138,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-22,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-23,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-24,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-25,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-26,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-27,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-28,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-29,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-30,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-05-31,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-01,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-02,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-03,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-04,1290.7060619135434,1290.7060619135434,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-05,1291.0275419562581,1291.0275419562581,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-06,1292.4260392293115,1292.4260392293115,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-07,1293.0787236005585,1293.0787236005585,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-08,1296.2164844237022,1296.2164844237022,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-09,1304.050085462997,1304.050085462997,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-10,1315.1865637407573,1315.1865637407573,58.30818749999999,58.30818749999999,266.6719989,266.6719989
1991-06-11,1325.2832349965638,1325.2832349965638,58.30818749999999,58.30818749999999,266.6719989,266.6719989
