node,MID Northside,MID Northside,MID Main,MID Main,Merced River Outflow,Merced River Outflow
IFRs,Baseline,natural_flow,Baseline,natural_flow,Baseline,natural_flow
Date,,,,,,
1990-10-30,0.03557091871003057,0.03557091871003057,0.06614912872855663,0.06614912872855663,0.0,0.0
1990-10-31,0.0073488529988167345,0.0073488529988167345,0.22768690721474777,0.22768690721474777,0.0,0.0
1990-11-01,0.006484282058542328,0.006484282058542328,0.32002150509889693,0.32002150509889693,0.0,0.0
1990-11-02,0.006484282058542328,0.006484282058542328,0.09864346227848966,0.09864346227848966,0.0,0.0
1990-11-03,0.007040077662819179,0.007040077662819179,0.07844521334506692,0.07844521334506692,0.0,0.0
1990-11-04,0.009263260082520305,0.009263260082520305,0.0829422521314399,0.0829422521314399,0.0,0.0
1990-11-05,0.009263260082520305,0.009263260082520305,0.0875628735869238,0.0875628735869238,0.0,0.0
1990-11-06,0.008892729681398212,0.008892729681398212,0.08377019323336449,0.08377019323336449,0.0,0.0
1990-11-07,0.007781138470250793,0.007781138470250793,0.07413606991177951,0.07413606991177951,0.0,0.0
1990-11-08,0.007781138470250793,0.007781138470250793,0.07726579891325051,0.07726579891325051,0.0,0.0
1990-11-09,0.007781138470250793,0.007781138470250793,0.08257216179624441,0.08257216179624441,0.0,0.0
1990-11-10,0.007781138470250793,0.007781138470250793,0.07793907839990771,0.07793907839990771,0.0,0.0
1990-11-11,0.007781138470250793,0.007781138470250793,0.0719698229495968,0.0719698229495968,0.0,0.0
1990-11-12,0.007781138470250793,0.007781138470250793,0.07250939737613062,0.07250939737613062,0.0,0.0
1990-11-13,0.007781138470250793,0.007781138470250793,0.07182601235353452,0.07182601235353452,0.0,0.0
1990-11-14,0.0073488529988167345,0.0073488529988167345,0.07223096618906016,0.07223096618906016,0.0,0.0
1990-11-15,0.01469770600022718,0.01469770600022718,0.06485742935335141,0.06485742935335141,0.0,0.0
1990-11-16,0.009510280353393318,0.009510280353393318,0.07002270608996608,0.07002270608996608,0.0,0.0
1990-11-17,0.009510280353393318,0.009510280353393318,0.07000081012144199,0.07000081012144199,0.0,0.0
1990-11-18,0.006051996587108269,0.006051996587108269,0.10375138220055033,0.10375138220055033,0.0,0.0
1990-11-19,0.006051996587108269,0.006051996587108269,0.36808305488949344,0.36808305488949344,0.0,0.0
1990-11-20,0.005619711118267921,0.005619711118267921,0.11939970217758908,0.11939970217758908,0.0,0.0
1990-11-21,0.005619711118267921,0.005619711118267921,0.07950083198855928,0.07950083198855928,0.0,0.0
1990-11-22,0.005619711118267921,0.005619711118267921,0.07642655926187848,0.07642655926187848,0.0,0.0
1990-11-23,0.005187425646833862,0.005187425646833862,0.09167887390532194,0.09167887390532194,0.0,0.0
1990-11-24,0.005187425646833862,0.005187425646833862,0.4444600285169251,0.4444600285169251,0.0,0.0
1990-11-25,0.005557956050549668,0.005557956050549668,0.5640061216611196,0.5640061216611196,0.0,0.0
1990-11-26,0.005557956050549668,0.005557956050549668,0.18015965794466482,0.18015965794466482,0.0,0.0
1990-11-27,0.0044463648394022495,0.0044463648394022495,0.07598105736095474,0.07598105736095474,0.0,0.0
1990-11-28,0.0044463648394022495,0.0044463648394022495,0.07593169552078215,0.07593169552078215,0.0,0.0
1990-11-29,0.0014821216122695123,0.0014821216122695123,0.07905606916920098,0.07905606916920098,0.0,0.0
1990-11-30,0.0011115912111474189,0.0011115912111474189,0.08007490339416339,0.08007490339416339,0.0,0.0
1990-12-01,0.0011115912111474189,0.0011115912111474189,0.11488201443936438,0.11488201443936438,0.0,0.0
1990-12-02,0.0011115912111474189,0.0011115912111474189,0.10725574433028039,0.10725574433028039,0.0,0.0
1990-12-03,0.0011115912111474189,0.0011115912111474189,0.10523000236713079,0.10523000236713079,0.0,0.0
1990-12-04,0.0007410608074316124,0.0007410608074316124,0.10981315015930039,0.10981315015930039,0.0,0.0
1990-12-05,0.0007410608074316124,0.0007410608074316124,0.12261953962990879,0.12261953962990879,0.0,0.0
1990-12-06,0.0007410608074316124,0.0007410608074316124,0.1227397365512869,0.1227397365512869,0.0,0.0
1990-12-07,0.0007410608074316124,0.0007410608074316124,0.12653808070875638,0.12653808070875638,0.0,0.0
1990-12-08,0.0007410608074316124,0.0007410608074316124,0.1193954942947626,0.1193954942947626,0.0,0.0
1990-12-09,0.0007410608074316124,0.0007410608074316124,0.1256321346137777,0.1256321346137777,0.0,0.0
1990-12-10,0.0007410608074316124,0.0007410608074316124,0.1404305630759866,0.1404305630759866,0.0,0.0
1990-12-11,0.0007410608074316124,0.0007410608074316124,0.11841407453404489,0.11841407453404489,0.0,0.0
1990-12-12,0.0007410608074316124,0.0007410608074316124,0.10858371961020659,0.10858371961020659,0.0,0.0
1990-12-13,0.0018526520159853187,0.0018526520159853187,0.10449697501380538,0.10449697501380538,0.0,0.0
1990-12-14,0.0022231824197011247,0.0022231824197011247,0.10760869010020868,0.10760869010020868,0.0,0.0
1990-12-15,0.0022231824197011247,0.0022231824197011247,0.3697273649657009,0.3697273649657009,0.0,0.0
1990-12-16,0.0022231824197011247,0.0022231824197011247,0.20204299075936769,0.20204299075936769,0.0,0.0
1990-12-17,0.0022231824197011247,0.0022231824197011247,0.13869611609137317,0.13869611609137317,0.0,0.0
1990-12-18,0.0008645709402744061,0.0008645709402744061,0.3912168280680128,0.3912168280680128,0.0,0.0
1990-12-19,0.0008645709402744061,0.0008645709402744061,0.47182963491988705,0.47182963491988705,0.0,0.0
1990-12-20,0.0008645709402744061,0.0008645709402744061,0.1574242384616564,0.1574242384616564,0.0,0.0
1990-12-21,0.0008645709402744061,0.0008645709402744061,0.1050044107935791,0.1050044107935791,0.0,0.0
1990-12-22,0.0008645709402744061,0.0008645709402744061,0.1041297100412246,0.1041297100412246,0.0,0.0
1990-12-23,0.0008645709402744061,0.0008645709402744061,0.1041147296568524,0.1041147296568524,0.0,0.0
1990-12-24,0.0008645709402744061,0.0008645709402744061,0.1715794848140334,0.1715794848140334,0.0,0.0
1990-12-25,0.0005187425646833863,0.0005187425646833863,0.1770358041981953,0.1770358041981953,0.0,0.0
1990-12-26,0.0005187425646833863,0.0005187425646833863,0.1417229752388778,0.1417229752388778,0.0,0.0
1990-12-27,0.003025998294850991,0.003025998294850991,0.13371879172429302,0.13371879172429302,0.0,0.0
1990-12-28,0.003025998294850991,0.003025998294850991,0.13625020954359152,0.13625020954359152,0.0,0.0
1990-12-29,0.003112455388100317,0.003112455388100317,0.11469552555709898,0.11469552555709898,0.0,0.0
1990-12-30,0.003112455388100317,0.003112455388100317,0.11817239405942098,0.11817239405942098,0.0,0.0
1990-12-31,0.003112455388100317,0.003112455388100317,0.1513272602349051,0.1513272602349051,0.0,0.0
1991-01-01,0.0034582837636913367,0.0034582837636913367,0.20923356164141005,0.20923356164141005,0.0,0.0
1991-01-02,0.003025998294850991,0.003025998294850991,0.48223660064869167,0.48223660064869167,0.0,0.0
1991-01-03,0.003025998294850991,0.003025998294850991,0.5705233667994214,0.5705233667994214,0.0,0.0
1991-01-04,0.0036311979527837036,0.0036311979527837036,0.18103864452981908,0.18103864452981908,0.0,0.0
1991-01-05,0.0034582837636913367,0.0034582837636913367,0.11316557279722736,0.11316557279722736,0.0,0.0
1991-01-06,0.0034582837636913367,0.0034582837636913367,0.12850636487198355,0.12850636487198355,0.0,0.0
1991-01-07,0.0034582837636913367,0.0034582837636913367,0.13435959586282897,0.13435959586282897,0.0,0.0
1991-01-08,0.0034582837636913367,0.0034582837636913367,0.10763629046452136,0.10763629046452136,0.0,0.0
1991-01-09,0.002593712823416931,0.002593712823416931,0.11068699674678407,0.11068699674678407,0.0,0.0
1991-01-10,0.0021614273519828717,0.0021614273519828717,0.12077482079202033,0.12077482079202033,0.0,0.0
1991-01-11,0.0021614273519828717,0.0021614273519828717,0.19304269014968012,0.19304269014968012,0.0,0.0
1991-01-12,0.0021614273519828717,0.0021614273519828717,0.24272358176830092,0.24272358176830092,0.0,0.0
1991-01-13,0.0021614273519828717,0.0021614273519828717,0.22504943514290351,0.22504943514290351,0.0,0.0
1991-01-14,0.0021614273519828717,0.0021614273519828717,0.23273941807873752,0.23273941807873752,0.0,0.0
1991-01-15,0.0021614273519828717,0.0021614273519828717,0.2182615847277452,0.2182615847277452,0.0,0.0
1991-01-16,0.0021614273519828717,0.0021614273519828717,0.2401282145939596,0.2401282145939596,0.0,0.0
1991-01-17,0.0021614273519828717,0.0021614273519828717,0.2625597064587467,0.2625597064587467,0.0,0.0
1991-01-18,0.0021614273519828717,0.0021614273519828717,0.282196306361837,0.282196306361837,0.0,0.0
1991-01-19,0.0021614273519828717,0.0021614273519828717,0.1542027801887876,0.1542027801887876,0.0,0.0
1991-01-20,0.0021614273519828717,0.0021614273519828717,0.1478801396073612,0.1478801396073612,0.0,0.0
1991-01-21,0.0021614273519828717,0.0021614273519828717,0.12619667719388622,0.12619667719388622,0.0,0.0
1991-01-22,0.0018526520159853187,0.0018526520159853187,0.1293045339041282,0.1293045339041282,0.0,0.0
1991-01-23,0.0018526520159853187,0.0018526520159853187,0.1690565945923645,0.1690565945923645,0.0,0.0
1991-01-24,0.0021614273519828717,0.0021614273519828717,0.15243502260382963,0.15243502260382963,0.0,0.0
1991-01-25,0.0021614273519828717,0.0021614273519828717,0.16502873236435753,0.16502873236435753,0.0,0.0
1991-01-26,0.0021614273519828717,0.0021614273519828717,0.18152735024316363,0.18152735024316363,0.0,0.0
1991-01-27,0.0021614273519828717,0.0021614273519828717,0.1546396537664576,0.1546396537664576,0.0,0.0
1991-01-28,0.0021614273519828717,0.0021614273519828717,0.11340413715831053,0.11340413715831053,0.0,0.0
1991-01-29,0.0021614273519828717,0.0021614273519828717,0.16636993405805822,0.16636993405805822,0.0,0.0
1991-01-30,0.002593712823416931,0.002593712823416931,0.22741487118496487,0.22741487118496487,0.0,0.0
1991-01-31,0.002593712823416931,0.002593712823416931,0.18821846226418407,0.18821846226418407,0.0,0.0
1991-02-01,0.002593712823416931,0.002593712823416931,0.3165171828441284,0.3165171828441284,0.0,0.0
1991-02-02,0.002593712823416931,0.002593712823416931,0.20989127524928144,0.20989127524928144,0.0,0.0
1991-02-03,0.002593712823416931,0.002593712823416931,0.8138611870496458,0.8138611870496458,0.0,0.0
1991-02-04,0.002593712823416931,0.002593712823416931,1.4622880878391495,1.4622880878391495,0.0,0.0
1991-02-05,0.002593712823416931,0.002593712823416931,0.6090044823442377,0.6090044823442377,0.0,0.0
1991-02-06,0.002593712823416931,0.002593712823416931,0.17701087509360205,0.17701087509360205,0.0,0.0
1991-02-07,0.002593712823416931,0.002593712823416931,0.20374724139666625,0.20374724139666625,0.0,0.0
1991-02-08,0.002593712823416931,0.002593712823416931,0.22800635965501465,0.22800635965501465,0.0,0.0
1991-02-09,0.002593712823416931,0.002593712823416931,0.21951009273402225,0.21951009273402225,0.0,0.0
1991-02-10,0.002593712823416931,0.002593712823416931,0.22228582639711775,0.22228582639711775,0.0,0.0
1991-02-11,0.002593712823416931,0.002593712823416931,0.22675753702454385,0.22675753702454385,0.0,0.0
1991-02-12,0.002593712823416931,0.002593712823416931,0.24011040473933645,0.24011040473933645,0.0,0.0
1991-02-13,0.002593712823416931,0.002593712823416931,0.27305114512851947,0.27305114512851947,0.0,0.0
1991-02-14,0.002593712823416931,0.002593712823416931,0.4057491997904304,0.4057491997904304,0.0,0.0
1991-02-15,0.002593712823416931,0.002593712823416931,0.4844687295685144,0.4844687295685144,0.0,0.0
1991-02-16,0.0038905692351253966,0.0038905692351253966,0.28047414945540994,0.28047414945540994,0.0,0.0
1991-02-17,0.0038905692351253966,0.0038905692351253966,0.1276356533680665,0.1276356533680665,0.0,0.0
1991-02-18,0.0038905692351253966,0.0038905692351253966,0.12043471870330989,0.12043471870330989,0.0,0.0
1991-02-19,0.0038905692351253966,0.0038905692351253966,0.149285600402859,0.149285600402859,0.0,0.0
1991-02-20,0.0038905692351253966,0.0038905692351253966,0.27036504337640793,0.27036504337640793,0.0,0.0
1991-02-21,0.0038905692351253966,0.0038905692351253966,0.2942550029658601,0.2942550029658601,0.0,0.0
1991-02-22,0.0038905692351253966,0.0038905692351253966,0.235515517052419,0.235515517052419,0.0,0.0
1991-02-23,0.0021614273519828717,0.0021614273519828717,0.22039199665291812,0.22039199665291812,0.0,0.0
1991-02-24,0.0021614273519828717,0.0021614273519828717,0.2829737907086277,0.2829737907086277,0.0,0.0
1991-02-25,0.0021614273519828717,0.0021614273519828717,0.3127129920119888,0.3127129920119888,0.0,0.0
1991-02-26,0.0021614273519828717,0.0021614273519828717,1.1389175469624417,1.1389175469624417,0.0,0.0
1991-02-27,0.0021614273519828717,0.0021614273519828717,4.895556884196184,4.895556884196184,0.0,0.0
