node,MID Northside,MID Northside,MID Main,MID Main
IFRs,Baseline,natural_flow,Baseline,natural_flow
Date,,,,
1995-12-11,0.01426542052879312,0.01426542052879312,0.061368224161600586,0.061368224161600586
1995-12-12,0.01167170770537619,0.01167170770537619,0.06973661836545522,0.06973661836545522
1995-12-13,0.010374851293667725,0.010374851293667725,0.06973661836545522,0.06973661836545522
1995-12-14,0.00907799488195926,0.00907799488195926,0.05857875942698238,0.05857875942698238
1995-12-15,0.00907799488195926,0.00907799488195926,0.05857875942698238,0.05857875942698238
1995-12-16,0.00907799488195926,0.00907799488195926,0.061368224161600586,0.061368224161600586
1995-12-17,0.00907799488195926,0.00907799488195926,0.061368224161600586,0.061368224161600586
1995-12-18,0.007781138470250793,0.007781138470250793,0.05857875942698238,0.05857875942698238
1995-12-19,0.00907799488195926,0.00907799488195926,0.061368224161600586,0.061368224161600586
1995-12-20,0.00907799488195926,0.00907799488195926,0.061368224161600586,0.061368224161600586
1995-12-21,0.00907799488195926,0.00907799488195926,0.05857875942698238,0.05857875942698238
1995-12-22,0.007781138470250793,0.007781138470250793,0.05857875942698238,0.05857875942698238
1995-12-23,0.006484282058542328,0.006484282058542328,0.05299982995774596,0.05299982995774596
1995-12-24,0.006484282058542328,0.006484282058542328,0.05299982995774596,0.05299982995774596
1995-12-25,0.006484282058542328,0.006484282058542328,0.05299982995774596,0.05299982995774596
1995-12-26,0.006484282058542328,0.006484282058542328,0.05299982995774596,0.05299982995774596
1995-12-27,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1995-12-28,0.007781138470250793,0.007781138470250793,0.04742090048850955,0.04742090048850955
1995-12-29,0.007781138470250793,0.007781138470250793,0.04742090048850955,0.04742090048850955
1995-12-30,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1995-12-31,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-01,0.007781138470250793,0.007781138470250793,0.04742090048850955,0.04742090048850955
1996-01-02,0.007781138470250793,0.007781138470250793,0.04742090048850955,0.04742090048850955
1996-01-03,0.007781138470250793,0.007781138470250793,0.04742090048850955,0.04742090048850955
1996-01-04,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-05,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-06,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-07,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-08,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-09,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-10,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-11,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-12,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-13,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-14,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-15,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-16,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-17,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-18,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-19,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-20,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-21,0.007781138470250793,0.007781138470250793,0.061368224161600586,0.061368224161600586
1996-01-22,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-23,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-24,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-25,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-26,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-27,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-28,0.007781138470250793,0.007781138470250793,0.05299982995774596,0.05299982995774596
1996-01-29,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-30,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-01-31,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-01,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-02,0.010374851293667725,0.010374851293667725,0.05578929469236416,0.05578929469236416
1996-02-03,0.010374851293667725,0.010374851293667725,0.061368224161600586,0.061368224161600586
1996-02-04,0.010374851293667725,0.010374851293667725,0.061368224161600586,0.061368224161600586
1996-02-05,0.010374851293667725,0.010374851293667725,0.05578929469236416,0.05578929469236416
1996-02-06,0.010374851293667725,0.010374851293667725,0.05578929469236416,0.05578929469236416
1996-02-07,0.010374851293667725,0.010374851293667725,0.05578929469236416,0.05578929469236416
1996-02-08,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-09,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-10,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-11,0.010374851293667725,0.010374851293667725,0.05578929469236416,0.05578929469236416
1996-02-12,0.010374851293667725,0.010374851293667725,0.05578929469236416,0.05578929469236416
1996-02-13,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-14,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-15,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-16,0.007781138470250793,0.007781138470250793,0.05578929469236416,0.05578929469236416
1996-02-17,0.0,0.0,0.05578929469236416,0.05578929469236416
1996-02-18,0.0,0.0,0.05578929469236416,0.05578929469236416
1996-02-19,0.0,0.0,0.05578929469236416,0.05578929469236416
1996-02-20,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-02-21,0.0,0.0,0.05578929469236416,0.05578929469236416
1996-02-22,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-02-23,0.0,0.0,0.05578929469236416,0.05578929469236416
1996-02-24,0.0,0.0,0.05578929469236416,0.05578929469236416
1996-02-25,0.0,0.0,0.05578929469236416,0.05578929469236416
1996-02-26,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-02-27,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-02-28,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-02-29,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-03-01,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-03-02,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-03-03,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-03-04,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-03-05,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-03-06,0.0,0.0,0.061368224161600586,0.061368224161600586
1996-03-07,0.0038905692351253966,0.0038905692351253966,0.6499452831660426,0.6499452831660426
1996-03-08,0.005187425646833862,0.005187425646833862,0.6527347479006609,0.6527347479006609
1996-03-09,0.005187425646833862,0.005187425646833862,0.6527347479006609,0.6527347479006609
1996-03-10,0.01426542052879312,0.01426542052879312,0.6527347479006609,0.6527347479006609
1996-03-11,0.012968564117084656,0.012968564117084656,0.655524212635279,0.655524212635279
1996-03-12,0.012968564117084656,0.012968564117084656,0.6611031421045154,0.6611031421045154
1996-03-13,0.012968564117084656,0.012968564117084656,0.5258141024755323,0.5258141024755323
1996-03-14,0.01426542052879312,0.01426542052879312,0.454682751742768,0.454682751742768
1996-03-15,0.005187425646833862,0.005187425646833862,0.454682751742768,0.454682751742768
